r_square,axis,movement,sourceSessionIndex,targetSessionIndex,normalizedMethod,model
0.67308587,x,velocity,2,9,None,DomainAdversarial
0.8015017,y,velocity,2,9,None,DomainAdversarial
0.6039138,x,velocity,2,10,None,DomainAdversarial
0.7286778,y,velocity,2,10,None,DomainAdversarial
0.7266805,x,velocity,2,11,None,DomainAdversarial
0.80901587,y,velocity,2,11,None,DomainAdversarial
0.7867587,x,velocity,2,12,None,DomainAdversarial
0.8597293,y,velocity,2,12,None,DomainAdversarial
0.7610726,x,velocity,2,13,None,DomainAdversarial
0.873758,y,velocity,2,13,None,DomainAdversarial
0.80389535,x,velocity,2,14,None,DomainAdversarial
0.8767783,y,velocity,2,14,None,DomainAdversarial
0.74925786,x,velocity,2,15,None,DomainAdversarial
0.79377085,y,velocity,2,15,None,DomainAdversarial
0.7489134,x,velocity,2,16,None,DomainAdversarial
0.7890119,y,velocity,2,16,None,DomainAdversarial
0.71730244,x,velocity,2,17,None,DomainAdversarial
0.8270525,y,velocity,2,17,None,DomainAdversarial
0.63488996,x,velocity,2,18,None,DomainAdversarial
0.84090376,y,velocity,2,18,None,DomainAdversarial
0.5971317,x,velocity,2,19,None,DomainAdversarial
0.7844537,y,velocity,2,19,None,DomainAdversarial
0.7752377,x,velocity,2,20,None,DomainAdversarial
0.8202926,y,velocity,2,20,None,DomainAdversarial
0.75787544,x,velocity,2,21,None,DomainAdversarial
0.790873,y,velocity,2,21,None,DomainAdversarial
0.71710134,x,velocity,2,22,None,DomainAdversarial
0.8127256,y,velocity,2,22,None,DomainAdversarial
0.7362584,x,velocity,2,23,None,DomainAdversarial
0.81024784,y,velocity,2,23,None,DomainAdversarial
0.7852565,x,velocity,2,24,None,DomainAdversarial
0.8427458,y,velocity,2,24,None,DomainAdversarial
0.7755029,x,velocity,2,25,None,DomainAdversarial
0.814953,y,velocity,2,25,None,DomainAdversarial
0.7981067,x,velocity,2,26,None,DomainAdversarial
0.8484649,y,velocity,2,26,None,DomainAdversarial
0.79362696,x,velocity,2,27,None,DomainAdversarial
0.84788054,y,velocity,2,27,None,DomainAdversarial
0.704736,x,velocity,2,28,None,DomainAdversarial
0.7898913,y,velocity,2,28,None,DomainAdversarial
0.57820606,x,velocity,2,29,None,DomainAdversarial
0.6609013,y,velocity,2,29,None,DomainAdversarial
0.7476752,x,velocity,2,30,None,DomainAdversarial
0.86881876,y,velocity,2,30,None,DomainAdversarial
0.79086465,x,velocity,2,31,None,DomainAdversarial
0.8780622,y,velocity,2,31,None,DomainAdversarial
0.54979837,x,velocity,2,32,None,DomainAdversarial
0.74039423,y,velocity,2,32,None,DomainAdversarial
0.779776,x,velocity,2,33,None,DomainAdversarial
0.80540645,y,velocity,2,33,None,DomainAdversarial
0.8180846,x,velocity,2,34,None,DomainAdversarial
0.8567026,y,velocity,2,34,None,DomainAdversarial
0.76721525,x,velocity,2,35,None,DomainAdversarial
0.79933035,y,velocity,2,35,None,DomainAdversarial
0.65975,x,velocity,2,36,None,DomainAdversarial
0.77833235,y,velocity,2,36,None,DomainAdversarial
0.6993945,x,velocity,3,0,None,DomainAdversarial
0.73409617,y,velocity,3,0,None,DomainAdversarial
0.758819,x,velocity,3,1,None,DomainAdversarial
0.78652674,y,velocity,3,1,None,DomainAdversarial
0.7099069,x,velocity,3,2,None,DomainAdversarial
0.7673294,y,velocity,3,2,None,DomainAdversarial
0.78965986,x,velocity,3,4,None,DomainAdversarial
0.70678854,y,velocity,3,4,None,DomainAdversarial
0.74658275,x,velocity,3,5,None,DomainAdversarial
0.77703696,y,velocity,3,5,None,DomainAdversarial
0.75230384,x,velocity,3,6,None,DomainAdversarial
0.69848216,y,velocity,3,6,None,DomainAdversarial
0.6898232,x,velocity,3,7,None,DomainAdversarial
0.6431699,y,velocity,3,7,None,DomainAdversarial
0.6630366,x,velocity,3,8,None,DomainAdversarial
0.7719041,y,velocity,3,8,None,DomainAdversarial
0.62215906,x,velocity,3,9,None,DomainAdversarial
0.7980795,y,velocity,3,9,None,DomainAdversarial
0.5911943,x,velocity,3,10,None,DomainAdversarial
0.7507218,y,velocity,3,10,None,DomainAdversarial
0.7609385,x,velocity,3,11,None,DomainAdversarial
0.8259893,y,velocity,3,11,None,DomainAdversarial
0.77214867,x,velocity,3,12,None,DomainAdversarial
0.8604074,y,velocity,3,12,None,DomainAdversarial
0.7189448,x,velocity,3,13,None,DomainAdversarial
0.8535546,y,velocity,3,13,None,DomainAdversarial
0.6947551,x,velocity,3,14,None,DomainAdversarial
0.8173003,y,velocity,3,14,None,DomainAdversarial
0.73380744,x,velocity,3,15,None,DomainAdversarial
0.8203738,y,velocity,3,15,None,DomainAdversarial
0.7544336,x,velocity,3,16,None,DomainAdversarial
0.79356617,y,velocity,3,16,None,DomainAdversarial
0.702138,x,velocity,3,17,None,DomainAdversarial
0.82227606,y,velocity,3,17,None,DomainAdversarial
0.6627798,x,velocity,3,18,None,DomainAdversarial
0.8193133,y,velocity,3,18,None,DomainAdversarial
0.6862588,x,velocity,3,19,None,DomainAdversarial
0.8335107,y,velocity,3,19,None,DomainAdversarial
0.77806264,x,velocity,3,20,None,DomainAdversarial
0.8292221,y,velocity,3,20,None,DomainAdversarial
0.75548285,x,velocity,3,21,None,DomainAdversarial
0.78850365,y,velocity,3,21,None,DomainAdversarial
0.7340295,x,velocity,3,22,None,DomainAdversarial
0.8209324,y,velocity,3,22,None,DomainAdversarial
0.7407308,x,velocity,3,23,None,DomainAdversarial
0.8147054,y,velocity,3,23,None,DomainAdversarial
0.79274577,x,velocity,3,24,None,DomainAdversarial
0.8549783,y,velocity,3,24,None,DomainAdversarial
0.7615704,x,velocity,3,25,None,DomainAdversarial
0.82267314,y,velocity,3,25,None,DomainAdversarial
0.78779644,x,velocity,3,26,None,DomainAdversarial
0.83552045,y,velocity,3,26,None,DomainAdversarial
0.7969031,x,velocity,3,27,None,DomainAdversarial
0.8418535,y,velocity,3,27,None,DomainAdversarial
0.7193944,x,velocity,3,28,None,DomainAdversarial
0.8112742,y,velocity,3,28,None,DomainAdversarial
0.61694235,x,velocity,3,29,None,DomainAdversarial
0.6969892,y,velocity,3,29,None,DomainAdversarial
0.76281905,x,velocity,3,30,None,DomainAdversarial
0.87087667,y,velocity,3,30,None,DomainAdversarial
0.74727565,x,velocity,3,31,None,DomainAdversarial
0.86225665,y,velocity,3,31,None,DomainAdversarial
0.6702026,x,velocity,3,32,None,DomainAdversarial
0.77859,y,velocity,3,32,None,DomainAdversarial
0.78624713,x,velocity,3,33,None,DomainAdversarial
0.8193744,y,velocity,3,33,None,DomainAdversarial
0.6528501,x,velocity,3,34,None,DomainAdversarial
0.715278,y,velocity,3,34,None,DomainAdversarial
0.7711159,x,velocity,3,35,None,DomainAdversarial
0.7172,y,velocity,3,35,None,DomainAdversarial
0.73472226,x,velocity,3,36,None,DomainAdversarial
0.76579016,y,velocity,3,36,None,DomainAdversarial
0.6925106,x,velocity,4,0,None,DomainAdversarial
0.7257097,y,velocity,4,0,None,DomainAdversarial
0.77938724,x,velocity,4,1,None,DomainAdversarial
0.78777146,y,velocity,4,1,None,DomainAdversarial
0.78556377,x,velocity,4,2,None,DomainAdversarial
0.7839356,y,velocity,4,2,None,DomainAdversarial
0.7118032,x,velocity,4,3,None,DomainAdversarial
0.75780517,y,velocity,4,3,None,DomainAdversarial
0.77131104,x,velocity,4,5,None,DomainAdversarial
0.78764707,y,velocity,4,5,None,DomainAdversarial
0.7938008,x,velocity,4,6,None,DomainAdversarial
0.7544696,y,velocity,4,6,None,DomainAdversarial
0.701951,x,velocity,4,7,None,DomainAdversarial
0.57016706,y,velocity,4,7,None,DomainAdversarial
0.67136836,x,velocity,4,8,None,DomainAdversarial
0.7817134,y,velocity,4,8,None,DomainAdversarial
0.6920987,x,velocity,4,9,None,DomainAdversarial
0.8158155,y,velocity,4,9,None,DomainAdversarial
0.531634,x,velocity,4,10,None,DomainAdversarial
0.73089814,y,velocity,4,10,None,DomainAdversarial
0.75440747,x,velocity,4,11,None,DomainAdversarial
0.82229966,y,velocity,4,11,None,DomainAdversarial
0.7761046,x,velocity,4,12,None,DomainAdversarial
0.8575754,y,velocity,4,12,None,DomainAdversarial
0.74291563,x,velocity,4,13,None,DomainAdversarial
0.8739558,y,velocity,4,13,None,DomainAdversarial
0.80876416,x,velocity,4,14,None,DomainAdversarial
0.87346137,y,velocity,4,14,None,DomainAdversarial
0.7294785,x,velocity,4,15,None,DomainAdversarial
0.7598362,y,velocity,4,15,None,DomainAdversarial
0.7683274,x,velocity,4,16,None,DomainAdversarial
0.78793216,y,velocity,4,16,None,DomainAdversarial
0.7486708,x,velocity,4,17,None,DomainAdversarial
0.8405893,y,velocity,4,17,None,DomainAdversarial
0.66472954,x,velocity,4,18,None,DomainAdversarial
0.8109398,y,velocity,4,18,None,DomainAdversarial
0.70487154,x,velocity,4,19,None,DomainAdversarial
0.8374363,y,velocity,4,19,None,DomainAdversarial
0.7706721,x,velocity,4,20,None,DomainAdversarial
0.84520674,y,velocity,4,20,None,DomainAdversarial
0.7498801,x,velocity,4,21,None,DomainAdversarial
0.7931792,y,velocity,4,21,None,DomainAdversarial
0.7525533,x,velocity,4,22,None,DomainAdversarial
0.8289647,y,velocity,4,22,None,DomainAdversarial
0.73507893,x,velocity,4,23,None,DomainAdversarial
0.79827994,y,velocity,4,23,None,DomainAdversarial
0.7977132,x,velocity,4,24,None,DomainAdversarial
0.8438032,y,velocity,4,24,None,DomainAdversarial
0.7826235,x,velocity,4,25,None,DomainAdversarial
0.7958682,y,velocity,4,25,None,DomainAdversarial
0.79217863,x,velocity,4,26,None,DomainAdversarial
0.8491684,y,velocity,4,26,None,DomainAdversarial
0.79103833,x,velocity,4,27,None,DomainAdversarial
0.84316653,y,velocity,4,27,None,DomainAdversarial
0.7162447,x,velocity,4,28,None,DomainAdversarial
0.80347145,y,velocity,4,28,None,DomainAdversarial
0.5947224,x,velocity,4,29,None,DomainAdversarial
0.67978215,y,velocity,4,29,None,DomainAdversarial
0.72833395,x,velocity,4,30,None,DomainAdversarial
0.85296255,y,velocity,4,30,None,DomainAdversarial
0.7287915,x,velocity,4,31,None,DomainAdversarial
0.8554132,y,velocity,4,31,None,DomainAdversarial
0.68910325,x,velocity,4,32,None,DomainAdversarial
0.78323436,y,velocity,4,32,None,DomainAdversarial
0.76121855,x,velocity,4,33,None,DomainAdversarial
0.8127314,y,velocity,4,33,None,DomainAdversarial
0.82177645,x,velocity,4,34,None,DomainAdversarial
0.87719685,y,velocity,4,34,None,DomainAdversarial
0.7635099,x,velocity,4,35,None,DomainAdversarial
0.7803806,y,velocity,4,35,None,DomainAdversarial
0.75038725,x,velocity,4,36,None,DomainAdversarial
0.7672342,y,velocity,4,36,None,DomainAdversarial
0.68990684,x,velocity,5,0,None,DomainAdversarial
0.74217033,y,velocity,5,0,None,DomainAdversarial
0.74971944,x,velocity,5,1,None,DomainAdversarial
0.7523633,y,velocity,5,1,None,DomainAdversarial
0.7721546,x,velocity,5,2,None,DomainAdversarial
0.7855999,y,velocity,5,2,None,DomainAdversarial
0.69556236,x,velocity,5,3,None,DomainAdversarial
0.76081145,y,velocity,5,3,None,DomainAdversarial
0.7944833,x,velocity,5,4,None,DomainAdversarial
0.73625016,y,velocity,5,4,None,DomainAdversarial
0.740679,x,velocity,5,6,None,DomainAdversarial
0.7561451,y,velocity,5,6,None,DomainAdversarial
0.6887652,x,velocity,5,7,None,DomainAdversarial
0.63937765,y,velocity,5,7,None,DomainAdversarial
0.6755507,x,velocity,5,8,None,DomainAdversarial
0.7408427,y,velocity,5,8,None,DomainAdversarial
0.6535034,x,velocity,5,9,None,DomainAdversarial
0.79902947,y,velocity,5,9,None,DomainAdversarial
-0.40464664,x,velocity,5,10,None,DomainAdversarial
-4.076952,y,velocity,5,10,None,DomainAdversarial
0.7751093,x,velocity,5,11,None,DomainAdversarial
0.8019539,y,velocity,5,11,None,DomainAdversarial
0.77340114,x,velocity,5,12,None,DomainAdversarial
0.8594451,y,velocity,5,12,None,DomainAdversarial
0.71342206,x,velocity,5,13,None,DomainAdversarial
0.8570381,y,velocity,5,13,None,DomainAdversarial
0.814795,x,velocity,5,14,None,DomainAdversarial
0.86550343,y,velocity,5,14,None,DomainAdversarial
0.763439,x,velocity,5,15,None,DomainAdversarial
0.79171664,y,velocity,5,15,None,DomainAdversarial
0.7268752,x,velocity,5,16,None,DomainAdversarial
0.77737784,y,velocity,5,16,None,DomainAdversarial
0.693219,x,velocity,5,17,None,DomainAdversarial
0.77576566,y,velocity,5,17,None,DomainAdversarial
0.65952146,x,velocity,5,18,None,DomainAdversarial
0.83782125,y,velocity,5,18,None,DomainAdversarial
0.6912243,x,velocity,5,19,None,DomainAdversarial
0.8261958,y,velocity,5,19,None,DomainAdversarial
0.6597843,x,velocity,5,20,None,DomainAdversarial
0.7988943,y,velocity,5,20,None,DomainAdversarial
0.7494909,x,velocity,5,21,None,DomainAdversarial
0.8059695,y,velocity,5,21,None,DomainAdversarial
0.7357503,x,velocity,5,22,None,DomainAdversarial
0.80205745,y,velocity,5,22,None,DomainAdversarial
0.765981,x,velocity,5,23,None,DomainAdversarial
0.82486576,y,velocity,5,23,None,DomainAdversarial
0.799712,x,velocity,5,24,None,DomainAdversarial
0.8633783,y,velocity,5,24,None,DomainAdversarial
0.67051953,x,velocity,5,25,None,DomainAdversarial
0.73356855,y,velocity,5,25,None,DomainAdversarial
0.78429097,x,velocity,5,26,None,DomainAdversarial
0.8343428,y,velocity,5,26,None,DomainAdversarial
0.81026983,x,velocity,5,27,None,DomainAdversarial
0.8494167,y,velocity,5,27,None,DomainAdversarial
0.69267416,x,velocity,5,28,None,DomainAdversarial
0.7482754,y,velocity,5,28,None,DomainAdversarial
0.59423584,x,velocity,5,29,None,DomainAdversarial
0.7003867,y,velocity,5,29,None,DomainAdversarial
0.76062673,x,velocity,5,30,None,DomainAdversarial
0.8488561,y,velocity,5,30,None,DomainAdversarial
0.7868113,x,velocity,5,31,None,DomainAdversarial
0.87451196,y,velocity,5,31,None,DomainAdversarial
0.65750885,x,velocity,5,32,None,DomainAdversarial
0.7839288,y,velocity,5,32,None,DomainAdversarial
0.77749,x,velocity,5,33,None,DomainAdversarial
0.8235693,y,velocity,5,33,None,DomainAdversarial
0.7924689,x,velocity,5,34,None,DomainAdversarial
0.8688633,y,velocity,5,34,None,DomainAdversarial
0.76450706,x,velocity,5,35,None,DomainAdversarial
0.79512113,y,velocity,5,35,None,DomainAdversarial
0.7657951,x,velocity,5,36,None,DomainAdversarial
0.7847416,y,velocity,5,36,None,DomainAdversarial
0.7025213,x,velocity,6,0,None,DomainAdversarial
0.72829944,y,velocity,6,0,None,DomainAdversarial
0.77052695,x,velocity,6,1,None,DomainAdversarial
0.7663365,y,velocity,6,1,None,DomainAdversarial
0.78075033,x,velocity,6,2,None,DomainAdversarial
0.77502257,y,velocity,6,2,None,DomainAdversarial
0.7341957,x,velocity,6,3,None,DomainAdversarial
0.77295685,y,velocity,6,3,None,DomainAdversarial
0.80392754,x,velocity,6,4,None,DomainAdversarial
0.7376924,y,velocity,6,4,None,DomainAdversarial
0.74549174,x,velocity,6,5,None,DomainAdversarial
0.77512044,y,velocity,6,5,None,DomainAdversarial
0.67648727,x,velocity,6,7,None,DomainAdversarial
0.62197375,y,velocity,6,7,None,DomainAdversarial
0.66915286,x,velocity,6,8,None,DomainAdversarial
0.75029683,y,velocity,6,8,None,DomainAdversarial
0.6523456,x,velocity,6,9,None,DomainAdversarial
0.7996806,y,velocity,6,9,None,DomainAdversarial
0.5676902,x,velocity,6,10,None,DomainAdversarial
0.7349128,y,velocity,6,10,None,DomainAdversarial
0.7414441,x,velocity,6,11,None,DomainAdversarial
0.8071889,y,velocity,6,11,None,DomainAdversarial
0.7947107,x,velocity,6,12,None,DomainAdversarial
0.86750984,y,velocity,6,12,None,DomainAdversarial
0.7566067,x,velocity,6,13,None,DomainAdversarial
0.8817472,y,velocity,6,13,None,DomainAdversarial
0.81938744,x,velocity,6,14,None,DomainAdversarial
0.88196045,y,velocity,6,14,None,DomainAdversarial
0.7591513,x,velocity,6,15,None,DomainAdversarial
0.79959136,y,velocity,6,15,None,DomainAdversarial
0.77335596,x,velocity,6,16,None,DomainAdversarial
0.7572734,y,velocity,6,16,None,DomainAdversarial
0.7175902,x,velocity,6,17,None,DomainAdversarial
0.8368654,y,velocity,6,17,None,DomainAdversarial
0.64912045,x,velocity,6,18,None,DomainAdversarial
0.8224064,y,velocity,6,18,None,DomainAdversarial
0.70237994,x,velocity,6,19,None,DomainAdversarial
0.8257349,y,velocity,6,19,None,DomainAdversarial
0.74706113,x,velocity,6,20,None,DomainAdversarial
0.8185808,y,velocity,6,20,None,DomainAdversarial
0.7576326,x,velocity,6,21,None,DomainAdversarial
0.81396633,y,velocity,6,21,None,DomainAdversarial
0.71325445,x,velocity,6,22,None,DomainAdversarial
0.8179244,y,velocity,6,22,None,DomainAdversarial
0.73814046,x,velocity,6,23,None,DomainAdversarial
0.8227158,y,velocity,6,23,None,DomainAdversarial
0.8054281,x,velocity,6,24,None,DomainAdversarial
0.86764455,y,velocity,6,24,None,DomainAdversarial
0.75813717,x,velocity,6,25,None,DomainAdversarial
0.8030798,y,velocity,6,25,None,DomainAdversarial
0.74602497,x,velocity,6,26,None,DomainAdversarial
0.7519653,y,velocity,6,26,None,DomainAdversarial
0.79689026,x,velocity,6,27,None,DomainAdversarial
0.8406132,y,velocity,6,27,None,DomainAdversarial
0.7239109,x,velocity,6,28,None,DomainAdversarial
0.7963966,y,velocity,6,28,None,DomainAdversarial
0.57809985,x,velocity,6,29,None,DomainAdversarial
0.6893075,y,velocity,6,29,None,DomainAdversarial
0.7620748,x,velocity,6,30,None,DomainAdversarial
0.82998,y,velocity,6,30,None,DomainAdversarial
0.77072215,x,velocity,6,31,None,DomainAdversarial
0.86778474,y,velocity,6,31,None,DomainAdversarial
0.7019786,x,velocity,6,32,None,DomainAdversarial
0.7885039,y,velocity,6,32,None,DomainAdversarial
0.80709624,x,velocity,6,33,None,DomainAdversarial
0.81877357,y,velocity,6,33,None,DomainAdversarial
0.80282843,x,velocity,6,34,None,DomainAdversarial
0.84573317,y,velocity,6,34,None,DomainAdversarial
0.7775541,x,velocity,6,35,None,DomainAdversarial
0.7801596,y,velocity,6,35,None,DomainAdversarial
0.7684075,x,velocity,6,36,None,DomainAdversarial
0.76727664,y,velocity,6,36,None,DomainAdversarial
0.6941112,x,velocity,7,0,None,DomainAdversarial
0.7199472,y,velocity,7,0,None,DomainAdversarial
0.7414421,x,velocity,7,1,None,DomainAdversarial
0.7332922,y,velocity,7,1,None,DomainAdversarial
0.7728267,x,velocity,7,2,None,DomainAdversarial
0.7858781,y,velocity,7,2,None,DomainAdversarial
0.6951041,x,velocity,7,3,None,DomainAdversarial
0.76407975,y,velocity,7,3,None,DomainAdversarial
0.78062963,x,velocity,7,4,None,DomainAdversarial
0.7024842,y,velocity,7,4,None,DomainAdversarial
0.75271046,x,velocity,7,5,None,DomainAdversarial
