source_r_square,target_r_square,axis,movement,sourceSessionIndex,targetSessionIndex,normalizedMethod,maximumMeanDiscrepancy
0.7768197,0.34459668,y,velocity,35,5,None,0.8559591611632585
0.7069328,0.11841565,x,velocity,35,6,None,0.8749896241748809
0.7768197,0.21673083,y,velocity,35,6,None,0.8749896241748809
0.7069328,0.17244494,x,velocity,35,7,None,0.718884275662607
0.7768197,0.20604587,y,velocity,35,7,None,0.718884275662607
0.7069328,0.24498647,x,velocity,35,8,None,0.7619388857345373
0.7768197,0.4875819,y,velocity,35,8,None,0.7619388857345373
0.7069328,0.14649642,x,velocity,35,9,None,1.352176943200448
0.7768197,0.4244367,y,velocity,35,9,None,1.352176943200448
0.7069328,-0.020453453,x,velocity,35,10,None,1.5673877646529437
0.7768197,-0.03647697,y,velocity,35,10,None,1.5673877646529437
0.7069328,0.52689487,x,velocity,35,11,None,0.29059156382350915
0.7768197,0.62833464,y,velocity,35,11,None,0.29059156382350915
0.7069328,0.52271247,x,velocity,35,12,None,0.32561901369704604
0.7768197,0.68732685,y,velocity,35,12,None,0.32561901369704604
0.7069328,0.39889687,x,velocity,35,13,None,0.3980585139089137
0.7768197,0.6226628,y,velocity,35,13,None,0.3980585139089137
0.7069328,0.44790268,x,velocity,35,14,None,0.8970903028523146
0.7768197,0.45667976,y,velocity,35,14,None,0.8970903028523146
0.7069328,0.4385627,x,velocity,35,15,None,0.8272610421474486
0.7768197,0.47962505,y,velocity,35,15,None,0.8272610421474486
0.7069328,0.44935304,x,velocity,35,16,None,0.37211356776213944
0.7768197,0.5631573,y,velocity,35,16,None,0.37211356776213944
0.7069328,0.38176173,x,velocity,35,17,None,0.48115699703374204
0.7768197,0.56358993,y,velocity,35,17,None,0.48115699703374204
0.7069328,0.4126351,x,velocity,35,18,None,0.3745515766156703
0.7768197,0.4711002,y,velocity,35,18,None,0.3745515766156703
0.7069328,0.4311356,x,velocity,35,19,None,0.2904090746192992
0.7768197,0.58394015,y,velocity,35,19,None,0.2904090746192992
0.7069328,0.40479815,x,velocity,35,20,None,0.5800666859603643
0.7768197,0.57614154,y,velocity,35,20,None,0.5800666859603643
0.7069328,0.534498,x,velocity,35,21,None,0.4225418803782433
0.7768197,0.6118879,y,velocity,35,21,None,0.4225418803782433
0.7069328,-0.108343005,x,velocity,35,22,None,1.050981095487228
0.7768197,-0.2924509,y,velocity,35,22,None,1.050981095487228
0.7069328,0.4628533,x,velocity,35,23,None,0.4168447894743979
0.7768197,0.6273037,y,velocity,35,23,None,0.4168447894743979
0.7069328,0.40368938,x,velocity,35,24,None,0.7924810503726035
0.7768197,0.5236582,y,velocity,35,24,None,0.7924810503726035
0.7069328,0.3531509,x,velocity,35,25,None,0.5386874838528872
0.7768197,0.39845783,y,velocity,35,25,None,0.5386874838528872
0.7069328,0.50367653,x,velocity,35,26,None,0.2679527981294066
0.7768197,0.627369,y,velocity,35,26,None,0.2679527981294066
0.7069328,0.43341666,x,velocity,35,27,None,0.3987529800448836
0.7768197,0.65771747,y,velocity,35,27,None,0.3987529800448836
0.7069328,0.47439444,x,velocity,35,28,None,0.41682942161391673
0.7768197,0.545941,y,velocity,35,28,None,0.41682942161391673
0.7069328,0.37017912,x,velocity,35,29,None,0.5798146397576422
0.7768197,0.44583386,y,velocity,35,29,None,0.5798146397576422
0.7069328,0.55044,x,velocity,35,30,None,0.6278163962871968
0.7768197,0.62793,y,velocity,35,30,None,0.6278163962871968
0.7069328,0.59414697,x,velocity,35,31,None,0.26867000169945954
0.7768197,0.7069547,y,velocity,35,31,None,0.26867000169945954
0.7069328,0.39147282,x,velocity,35,32,None,0.4010835506061852
0.7768197,0.5867829,y,velocity,35,32,None,0.4010835506061852
0.7069328,0.6640918,x,velocity,35,33,None,0.3162532578524798
0.7768197,0.67719024,y,velocity,35,33,None,0.3162532578524798
0.7069328,-0.23853791,x,velocity,35,34,None,1.618339475790775
0.7768197,-0.4779656,y,velocity,35,34,None,1.618339475790775
0.7069328,0.49665433,x,velocity,35,36,None,0.6289678592528374
0.7768197,0.63345516,y,velocity,35,36,None,0.6289678592528374
0.7173934,0.074141204,x,velocity,36,0,None,0.7877407080634623
0.73741394,0.37593037,y,velocity,36,0,None,0.7877407080634623
0.7173934,0.03482306,x,velocity,36,1,None,1.1689493411254808
0.73741394,0.25607562,y,velocity,36,1,None,1.1689493411254808
0.7173934,0.052137494,x,velocity,36,2,None,1.1656006650236486
0.73741394,0.24490315,y,velocity,36,2,None,1.1656006650236486
0.7173934,0.21102339,x,velocity,36,3,None,1.0713722578112512
0.73741394,0.30338115,y,velocity,36,3,None,1.0713722578112512
0.7173934,0.18076777,x,velocity,36,4,None,0.8679636626264156
0.73741394,0.30228424,y,velocity,36,4,None,0.8679636626264156
0.7173934,0.28710085,x,velocity,36,5,None,0.8420476554435075
0.73741394,0.35320586,y,velocity,36,5,None,0.8420476554435075
0.7173934,0.21269542,x,velocity,36,6,None,1.0536068580009488
0.73741394,0.26621634,y,velocity,36,6,None,1.0536068580009488
0.7173934,0.30949128,x,velocity,36,7,None,0.7541963641431183
0.73741394,0.25985575,y,velocity,36,7,None,0.7541963641431183
0.7173934,0.2953022,x,velocity,36,8,None,0.8542759090922625
0.73741394,0.49224466,y,velocity,36,8,None,0.8542759090922625
0.7173934,0.31950212,x,velocity,36,9,None,1.192244378088215
0.73741394,0.47478366,y,velocity,36,9,None,1.192244378088215
0.7173934,-0.022732854,x,velocity,36,10,None,1.4434065129049898
0.73741394,-0.04399717,y,velocity,36,10,None,1.4434065129049898
0.7173934,0.578305,x,velocity,36,11,None,0.35866409740548133
0.73741394,0.61976665,y,velocity,36,11,None,0.35866409740548133
0.7173934,0.5678359,x,velocity,36,12,None,0.42541547383933365
0.73741394,0.70132077,y,velocity,36,12,None,0.42541547383933365
0.7173934,0.4368583,x,velocity,36,13,None,0.48614111356273293
0.73741394,0.5214491,y,velocity,36,13,None,0.48614111356273293
0.7173934,0.56441516,x,velocity,36,14,None,0.763584879977727
0.73741394,0.5122308,y,velocity,36,14,None,0.763584879977727
0.7173934,0.45659542,x,velocity,36,15,None,0.7277601787991346
0.73741394,0.38326806,y,velocity,36,15,None,0.7277601787991346
0.7173934,0.5036664,x,velocity,36,16,None,0.4755074441124201
0.73741394,0.5379027,y,velocity,36,16,None,0.4755074441124201
0.7173934,0.52574515,x,velocity,36,17,None,0.4594510129375785
0.73741394,0.61605245,y,velocity,36,17,None,0.4594510129375785
0.7173934,0.27745843,x,velocity,36,18,None,0.44160319045865837
0.73741394,0.5085348,y,velocity,36,18,None,0.44160319045865837
0.7173934,0.45999134,x,velocity,36,19,None,0.5146644566334188
0.73741394,0.6318548,y,velocity,36,19,None,0.5146644566334188
0.7173934,0.3598708,x,velocity,36,20,None,0.766422809384349
0.73741394,0.51567173,y,velocity,36,20,None,0.766422809384349
0.7173934,0.60155356,x,velocity,36,21,None,0.41795623068703713
0.73741394,0.6371896,y,velocity,36,21,None,0.41795623068703713
0.7173934,-0.090384364,x,velocity,36,22,None,1.1649705996293516
0.73741394,-0.15929067,y,velocity,36,22,None,1.1649705996293516
0.7173934,0.58136994,x,velocity,36,23,None,0.48102209198482926
0.73741394,0.6711228,y,velocity,36,23,None,0.48102209198482926
0.7173934,0.34918517,x,velocity,36,24,None,0.8415942738874435
0.73741394,0.45394367,y,velocity,36,24,None,0.8415942738874435
0.7173934,0.3274907,x,velocity,36,25,None,0.8808220414515973
0.73741394,0.35155272,y,velocity,36,25,None,0.8808220414515973
0.7173934,0.5583373,x,velocity,36,26,None,0.4010714431174905
0.73741394,0.62688863,y,velocity,36,26,None,0.4010714431174905
0.7173934,0.37163723,x,velocity,36,27,None,0.7468736757972151
0.73741394,0.46058482,y,velocity,36,27,None,0.7468736757972151
0.7173934,0.5023887,x,velocity,36,28,None,0.5954615261349886
0.73741394,0.46485144,y,velocity,36,28,None,0.5954615261349886
0.7173934,0.4307233,x,velocity,36,29,None,0.7231721421337978
0.73741394,0.5280652,y,velocity,36,29,None,0.7231721421337978
0.7173934,0.35680193,x,velocity,36,30,None,0.7909227896703751
0.73741394,0.4804439,y,velocity,36,30,None,0.7909227896703751
0.7173934,0.5256436,x,velocity,36,31,None,0.38445614347274004
0.73741394,0.66101354,y,velocity,36,31,None,0.38445614347274004
0.7173934,0.5419575,x,velocity,36,32,None,0.4123062994724244
0.73741394,0.5620593,y,velocity,36,32,None,0.4123062994724244
0.7173934,0.63498604,x,velocity,36,33,None,0.3974657647819519
0.73741394,0.64323616,y,velocity,36,33,None,0.3974657647819519
0.7173934,-0.1037364,x,velocity,36,34,None,1.957718682054454
0.73741394,-0.01841259,y,velocity,36,34,None,1.957718682054454
0.7173934,0.386756,x,velocity,36,35,None,1.0221089540549755
0.73741394,0.6130293,y,velocity,36,35,None,1.0221089540549755
0.66581076,0.4308535,x,velocity,0,1,None,0.8232821853480994
0.68877745,0.3746428,y,velocity,0,1,None,0.8232821853480994
0.66581076,0.41167563,x,velocity,0,2,None,0.774071970475906
0.68877745,0.38697386,y,velocity,0,2,None,0.774071970475906
0.66581076,0.48429918,x,velocity,0,3,None,0.5464085383199453
0.68877745,0.5501708,y,velocity,0,3,None,0.5464085383199453
0.66581076,0.43001598,x,velocity,0,4,None,0.39538586510718915
0.68877745,0.43727547,y,velocity,0,4,None,0.39538586510718915
0.66581076,0.44696695,x,velocity,0,5,None,0.418598807045561
0.68877745,0.5095301,y,velocity,0,5,None,0.418598807045561
0.66581076,0.30613166,x,velocity,0,6,None,0.974320930374077
0.68877745,0.3036909,y,velocity,0,6,None,0.974320930374077
0.66581076,0.30113882,x,velocity,0,7,None,0.5536542589997023
0.68877745,0.29333943,y,velocity,0,7,None,0.5536542589997023
0.66581076,0.29092926,x,velocity,0,8,None,0.5710935699817121
0.68877745,0.29465592,y,velocity,0,8,None,0.5710935699817121
0.66581076,0.17623645,x,velocity,0,9,None,1.0093383328279435
0.68877745,0.32991934,y,velocity,0,9,None,1.0093383328279435
0.66581076,-0.00929594,x,velocity,0,10,None,1.335429831307994
0.68877745,-0.04669428,y,velocity,0,10,None,1.335429831307994
0.66581076,0.18419653,x,velocity,0,11,None,0.6116706441718549
0.68877745,0.23716736,y,velocity,0,11,None,0.6116706441718549
0.66581076,0.19224763,x,velocity,0,12,None,0.5038992510263846
0.68877745,0.2536134,y,velocity,0,12,None,0.5038992510263846
0.66581076,0.11251521,x,velocity,0,13,None,0.6366590974150836
0.68877745,0.15568757,y,velocity,0,13,None,0.6366590974150836
0.66581076,0.09514922,x,velocity,0,14,None,0.948940854244557
0.68877745,0.20840305,y,velocity,0,14,None,0.948940854244557
0.66581076,0.052972794,x,velocity,0,15,None,0.9035153707276926
0.68877745,0.20818406,y,velocity,0,15,None,0.9035153707276926
0.66581076,0.116696,x,velocity,0,16,None,0.7243006047898174
0.68877745,0.09138721,y,velocity,0,16,None,0.7243006047898174
0.66581076,0.074463725,x,velocity,0,17,None,0.7484001096680716
0.68877745,0.11934656,y,velocity,0,17,None,0.7484001096680716
0.66581076,0.053279757,x,velocity,0,18,None,0.7672538368595451
0.68877745,0.0981853,y,velocity,0,18,None,0.7672538368595451
0.66581076,0.026651025,x,velocity,0,19,None,0.7562030478679851
0.68877745,0.07182735,y,velocity,0,19,None,0.7562030478679851
0.66581076,0.09673232,x,velocity,0,20,None,0.8339011076210529
0.68877745,0.14998174,y,velocity,0,20,None,0.8339011076210529
0.66581076,0.07306087,x,velocity,0,21,None,0.7658097443593993
0.68877745,0.09845579,y,velocity,0,21,None,0.7658097443593993
0.66581076,-0.019982696,x,velocity,0,22,None,0.9677623881051586
0.68877745,-0.042173147,y,velocity,0,22,None,0.9677623881051586
0.66581076,0.081670284,x,velocity,0,23,None,0.7313273208050057
0.68877745,0.18140918,y,velocity,0,23,None,0.7313273208050057
0.66581076,0.1225217,x,velocity,0,24,None,0.797638690558003
0.68877745,0.122180045,y,velocity,0,24,None,0.797638690558003
0.66581076,-0.014182091,x,velocity,0,25,None,1.0649459350348875
0.68877745,0.02080512,y,velocity,0,25,None,1.0649459350348875
0.66581076,0.041089952,x,velocity,0,26,None,0.7177540715192869
0.68877745,0.15919083,y,velocity,0,26,None,0.7177540715192869
0.66581076,0.09837717,x,velocity,0,27,None,0.7217962199677841
0.68877745,0.1321075,y,velocity,0,27,None,0.7217962199677841
0.66581076,0.060792506,x,velocity,0,28,None,0.6902762521722645
0.68877745,0.09144318,y,velocity,0,28,None,0.6902762521722645
0.66581076,0.06316781,x,velocity,0,29,None,0.8913822451507271
0.68877745,0.13109499,y,velocity,0,29,None,0.8913822451507271
0.66581076,-0.045849442,x,velocity,0,30,None,1.1274840265315416
0.68877745,0.026661038,y,velocity,0,30,None,1.1274840265315416
0.66581076,-0.0065535307,x,velocity,0,31,None,0.8465187647189707
0.68877745,0.019999146,y,velocity,0,31,None,0.8465187647189707
0.66581076,0.02355361,x,velocity,0,32,None,0.7123551267078713
0.68877745,0.05319035,y,velocity,0,32,None,0.7123551267078713
0.66581076,0.09019756,x,velocity,0,33,None,0.6601349738085464
0.68877745,0.20878047,y,velocity,0,33,None,0.6601349738085464
0.66581076,-0.04495752,x,velocity,0,34,None,1.6872244597970425
0.68877745,-0.0012862682,y,velocity,0,34,None,1.6872244597970425
0.66581076,0.11132079,x,velocity,0,35,None,1.5155814140932828
0.68877745,0.15209728,y,velocity,0,35,None,1.5155814140932828
0.66581076,0.025947869,x,velocity,0,36,None,1.6566218921693712
0.68877745,0.03374505,y,velocity,0,36,None,1.6566218921693712
0.7376021,0.4887631,x,velocity,1,0,None,0.3322868913945779
0.75578904,0.56480396,y,velocity,1,0,None,0.3322868913945779
0.7376021,0.6570197,x,velocity,1,2,None,0.04916964643401505
0.75578904,0.66712964,y,velocity,1,2,None,0.04916964643401505
0.7376021,0.50313807,x,velocity,1,3,None,0.454632398331073
0.75578904,0.58653355,y,velocity,1,3,None,0.454632398331073
0.7376021,0.47517246,x,velocity,1,4,None,0.5630262229890436
0.75578904,0.5039546,y,velocity,1,4,None,0.5630262229890436
0.7376021,0.46504134,x,velocity,1,5,None,0.38607793636404575
0.75578904,0.5256455,y,velocity,1,5,None,0.38607793636404575
0.7376021,0.44169128,x,velocity,1,6,None,0.36719736006435755
0.75578904,0.49961543,y,velocity,1,6,None,0.36719736006435755
0.7376021,0.20508868,x,velocity,1,7,None,0.8554153565797776
0.75578904,0.21791673,y,velocity,1,7,None,0.8554153565797776
0.7376021,0.19758892,x,velocity,1,8,None,0.6533821985386952
0.75578904,0.27242804,y,velocity,1,8,None,0.6533821985386952
0.7376021,0.21384692,x,velocity,1,9,None,0.9670057988148972
0.75578904,0.25843567,y,velocity,1,9,None,0.9670057988148972
0.7376021,-0.0059326887,x,velocity,1,10,None,1.300139425987719
0.75578904,-0.0024123192,y,velocity,1,10,None,1.300139425987719
0.7376021,0.15101951,x,velocity,1,11,None,0.8768492924593957
0.75578904,0.1787628,y,velocity,1,11,None,0.8768492924593957
0.7376021,0.14312279,x,velocity,1,12,None,0.9131986065483808
0.75578904,0.21155679,y,velocity,1,12,None,0.9131986065483808
0.7376021,0.050040662,x,velocity,1,13,None,0.96543547884548
0.75578904,0.104160964,y,velocity,1,13,None,0.96543547884548
0.7376021,0.096750796,x,velocity,1,14,None,1.3900326113377899
0.75578904,0.096393585,y,velocity,1,14,None,1.3900326113377899
0.7376021,0.069546044,x,velocity,1,15,None,1.3336742758523314
0.75578904,0.0578115,y,velocity,1,15,None,1.3336742758523314
0.7376021,0.18207073,x,velocity,1,16,None,0.9711788915027484
0.75578904,0.1381039,y,velocity,1,16,None,0.9711788915027484
0.7376021,0.17667776,x,velocity,1,17,None,0.8856646302247391
0.75578904,0.1948281,y,velocity,1,17,None,0.8856646302247391
0.7376021,0.11914194,x,velocity,1,18,None,1.1581919069999145
0.75578904,0.0906623,y,velocity,1,18,None,1.1581919069999145
0.7376021,0.11606854,x,velocity,1,19,None,0.8414734710596455
0.75578904,0.22497422,y,velocity,1,19,None,0.8414734710596455
0.7376021,0.0774228,x,velocity,1,20,None,1.0012729984855653
0.75578904,0.119285166,y,velocity,1,20,None,1.0012729984855653
0.7376021,0.16413808,x,velocity,1,21,None,1.0806861211252152
0.75578904,0.10643518,y,velocity,1,21,None,1.0806861211252152
0.7376021,-0.014454126,x,velocity,1,22,None,1.1389287022580532
0.75578904,-0.043371797,y,velocity,1,22,None,1.1389287022580532
0.7376021,0.083070636,x,velocity,1,23,None,0.8748452495338052
0.75578904,0.13992673,y,velocity,1,23,None,0.8748452495338052
0.7376021,0.13490677,x,velocity,1,24,None,1.294209515515396
0.75578904,0.008469582,y,velocity,1,24,None,1.294209515515396
0.7376021,0.05112195,x,velocity,1,25,None,1.378015059339927
0.75578904,0.084950686,y,velocity,1,25,None,1.378015059339927
0.7376021,0.10942441,x,velocity,1,26,None,0.9402218141663864
0.75578904,0.12519234,y,velocity,1,26,None,0.9402218141663864
0.7376021,0.117559314,x,velocity,1,27,None,1.2688609316759065
0.75578904,0.07342428,y,velocity,1,27,None,1.2688609316759065
0.7376021,0.100399315,x,velocity,1,28,None,1.1963043119659766
0.75578904,0.07442647,y,velocity,1,28,None,1.1963043119659766
0.7376021,0.09003216,x,velocity,1,29,None,1.0615165563342512
0.75578904,0.07722318,y,velocity,1,29,None,1.0615165563342512
0.7376021,0.099734366,x,velocity,1,30,None,1.1599325757789896
0.75578904,0.05716926,y,velocity,1,30,None,1.1599325757789896
0.7376021,0.079903126,x,velocity,1,31,None,0.9608566550980495
0.75578904,0.09817505,y,velocity,1,31,None,0.9608566550980495
0.7376021,0.036615252,x,velocity,1,32,None,1.0923022516393064
0.75578904,0.041944504,y,velocity,1,32,None,1.0923022516393064
0.7376021,0.10857779,x,velocity,1,33,None,0.979850642348081
0.75578904,0.1296395,y,velocity,1,33,None,0.979850642348081
0.7376021,-0.093396306,x,velocity,1,34,None,1.3174450812438978
0.75578904,-0.07528448,y,velocity,1,34,None,1.3174450812438978
0.7376021,0.049413443,x,velocity,1,35,None,1.416789721921298
0.75578904,0.077072024,y,velocity,1,35,None,1.416789721921298
0.7376021,0.11277795,x,velocity,1,36,None,1.136137099892664
0.75578904,0.09597415,y,velocity,1,36,None,1.136137099892664
0.73574215,0.43873006,x,velocity,2,0,None,0.35837265721151534
0.7561048,0.56093884,y,velocity,2,0,None,0.35837265721151534
0.73574215,0.7554019,x,velocity,2,1,None,0.0676423833703339
0.7561048,0.77600133,y,velocity,2,1,None,0.0676423833703339
0.73574215,0.3832857,x,velocity,2,3,None,0.558788789731884
0.7561048,0.55971086,y,velocity,2,3,None,0.558788789731884
0.73574215,0.5389559,x,velocity,2,4,None,0.3813564461778104
0.7561048,0.49961287,y,velocity,2,4,None,0.3813564461778104
0.73574215,0.46878272,x,velocity,2,5,None,0.48503734583563796
0.7561048,0.47927463,y,velocity,2,5,None,0.48503734583563796
0.73574215,0.48104918,x,velocity,2,6,None,0.5480654628384203
0.7561048,0.5125906,y,velocity,2,6,None,0.5480654628384203
0.73574215,0.22826284,x,velocity,2,7,None,0.7576184942670613
0.7561048,0.16561341,y,velocity,2,7,None,0.7576184942670613
0.73574215,0.109632015,x,velocity,2,8,None,0.8895154651706487
0.7561048,0.21659976,y,velocity,2,8,None,0.8895154651706487
0.73574215,0.13915545,x,velocity,2,9,None,1.183067684898597
0.7561048,0.2371971,y,velocity,2,9,None,1.183067684898597
0.73574215,-0.041182995,x,velocity,2,10,None,1.1560611672459125
0.7561048,0.015933335,y,velocity,2,10,None,1.1560611672459125
0.73574215,0.05938804,x,velocity,2,11,None,1.0976280391976148
0.7561048,0.071829975,y,velocity,2,11,None,1.0976280391976148
0.73574215,0.04946053,x,velocity,2,12,None,1.0381969046289174
0.7561048,0.08642167,y,velocity,2,12,None,1.0381969046289174
0.73574215,0.07038349,x,velocity,2,13,None,1.2830558587620078
0.7561048,0.014214098,y,velocity,2,13,None,1.2830558587620078
0.73574215,0.09038198,x,velocity,2,14,None,1.6412633561369983
0.7561048,-0.009728074,y,velocity,2,14,None,1.6412633561369983
0.73574215,0.059449136,x,velocity,2,15,None,1.5389001390343038
0.7561048,-0.022381783,y,velocity,2,15,None,1.5389001390343038
0.73574215,0.040435076,x,velocity,2,16,None,1.0280437661085071
0.7561048,0.075401366,y,velocity,2,16,None,1.0280437661085071
0.73574215,0.05191511,x,velocity,2,17,None,1.0226577745606842
0.7561048,0.06844574,y,velocity,2,17,None,1.0226577745606842
0.73574215,0.01828307,x,velocity,2,18,None,1.1589195352884474
0.7561048,0.067739904,y,velocity,2,18,None,1.1589195352884474
0.73574215,0.0039134026,x,velocity,2,19,None,1.1121879755868285
0.7561048,0.09667915,y,velocity,2,19,None,1.1121879755868285
0.73574215,0.039520442,x,velocity,2,20,None,1.2017090949132234
0.7561048,0.029626966,y,velocity,2,20,None,1.2017090949132234
0.73574215,0.066953,x,velocity,2,21,None,1.0666492236282081
0.7561048,0.07351023,y,velocity,2,21,None,1.0666492236282081
0.73574215,-0.0121001005,x,velocity,2,22,None,1.0644881169601412
0.7561048,-0.018435717,y,velocity,2,22,None,1.0644881169601412
0.73574215,0.019975126,x,velocity,2,23,None,1.1016118083743125
0.7561048,0.04985428,y,velocity,2,23,None,1.1016118083743125
0.73574215,0.060519755,x,velocity,2,24,None,1.557784789793858
0.7561048,0.012965262,y,velocity,2,24,None,1.557784789793858
0.73574215,0.039157152,x,velocity,2,25,None,1.2837297342879772
0.7561048,0.03126234,y,velocity,2,25,None,1.2837297342879772
0.73574215,0.015348911,x,velocity,2,26,None,0.9757243193632187
0.7561048,0.061408162,y,velocity,2,26,None,0.9757243193632187
0.73574215,0.037748456,x,velocity,2,27,None,1.3945446816608043
0.7561048,0.03609997,y,velocity,2,27,None,1.3945446816608043
0.73574215,0.020084381,x,velocity,2,28,None,1.3867983128340424
0.7561048,0.038886726,y,velocity,2,28,None,1.3867983128340424
0.73574215,0.053746283,x,velocity,2,29,None,0.9449767129636795
0.7561048,0.061319053,y,velocity,2,29,None,0.9449767129636795
0.73574215,-0.006575346,x,velocity,2,30,None,1.4139094377034038
0.7561048,0.019188225,y,velocity,2,30,None,1.4139094377034038
0.73574215,-0.0055167675,x,velocity,2,31,None,1.1983295680021762
0.7561048,0.061574936,y,velocity,2,31,None,1.1983295680021762
0.73574215,0.0026243925,x,velocity,2,32,None,1.3682825514810442
0.7561048,0.013692915,y,velocity,2,32,None,1.3682825514810442
0.73574215,0.04904878,x,velocity,2,33,None,1.1851998072057603
0.7561048,0.09775227,y,velocity,2,33,None,1.1851998072057603
0.73574215,-0.13288152,x,velocity,2,34,None,1.327193486688903
0.7561048,-0.083307624,y,velocity,2,34,None,1.327193486688903
0.73574215,0.0048794746,x,velocity,2,35,None,1.5847004461385938
0.7561048,0.050597727,y,velocity,2,35,None,1.5847004461385938
0.73574215,0.01045686,x,velocity,2,36,None,1.225530015672934
0.7561048,0.12466681,y,velocity,2,36,None,1.225530015672934
0.6853348,0.46150875,x,velocity,3,0,None,0.3988188463981822
0.7416992,0.47547388,y,velocity,3,0,None,0.3988188463981822
0.6853348,0.59371305,x,velocity,3,1,None,0.5894459827389509
0.7416992,0.55138636,y,velocity,3,1,None,0.5894459827389509
0.6853348,0.5371592,x,velocity,3,2,None,0.5085989481503577
0.7416992,0.51414686,y,velocity,3,2,None,0.5085989481503577
0.6853348,0.5437372,x,velocity,3,4,None,0.29256722363790877
0.7416992,0.5546427,y,velocity,3,4,None,0.29256722363790877
0.6853348,0.6222055,x,velocity,3,5,None,0.1694096790405065
0.7416992,0.66534775,y,velocity,3,5,None,0.1694096790405065
0.6853348,0.57917535,x,velocity,3,6,None,0.49851735168771444
0.7416992,0.4859978,y,velocity,3,6,None,0.49851735168771444
0.6853348,0.4957776,x,velocity,3,7,None,0.6732732035489379
0.7416992,0.4140581,y,velocity,3,7,None,0.6732732035489379
0.6853348,0.33589542,x,velocity,3,8,None,0.5635578727773726
0.7416992,0.30874836,y,velocity,3,8,None,0.5635578727773726
0.6853348,0.31249207,x,velocity,3,9,None,0.4947487834341079
0.7416992,0.45807052,y,velocity,3,9,None,0.4947487834341079
0.6853348,-0.044871807,x,velocity,3,10,None,1.1423025353174285
0.7416992,0.00919193,y,velocity,3,10,None,1.1423025353174285
0.6853348,0.29795247,x,velocity,3,11,None,0.734467198561038
0.7416992,0.17320824,y,velocity,3,11,None,0.734467198561038
0.6853348,0.33841574,x,velocity,3,12,None,0.6597727878369748
0.7416992,0.29089057,y,velocity,3,12,None,0.6597727878369748
0.6853348,0.287916,x,velocity,3,13,None,0.5357941197160601
0.7416992,0.2847829,y,velocity,3,13,None,0.5357941197160601
0.6853348,0.3489434,x,velocity,3,14,None,0.68825851102117
0.7416992,0.19772756,y,velocity,3,14,None,0.68825851102117
0.6853348,0.36424643,x,velocity,3,15,None,0.7547563257166757
0.7416992,0.1576752,y,velocity,3,15,None,0.7547563257166757
0.6853348,0.4160396,x,velocity,3,16,None,0.7709310799558147
0.7416992,0.09415287,y,velocity,3,16,None,0.7709310799558147
0.6853348,0.3281572,x,velocity,3,17,None,0.8648559049698173
0.7416992,0.13636285,y,velocity,3,17,None,0.8648559049698173
0.6853348,0.15267909,x,velocity,3,18,None,0.7539988471091509
0.7416992,0.13525426,y,velocity,3,18,None,0.7539988471091509
0.6853348,0.117575586,x,velocity,3,19,None,0.8641695458048015
0.7416992,0.09615195,y,velocity,3,19,None,0.8641695458048015
0.6853348,0.19166547,x,velocity,3,20,None,0.7516184785272075
0.7416992,0.22682858,y,velocity,3,20,None,0.7516184785272075
0.6853348,0.38113922,x,velocity,3,21,None,0.7310285495761008
0.7416992,0.2384789,y,velocity,3,21,None,0.7310285495761008
0.6853348,-0.09059334,x,velocity,3,22,None,1.08832807355846
0.7416992,-0.116873145,y,velocity,3,22,None,1.08832807355846
0.6853348,0.08935881,x,velocity,3,23,None,0.6893702912649586
0.7416992,0.13092291,y,velocity,3,23,None,0.6893702912649586
0.6853348,0.08991903,x,velocity,3,24,None,1.0232087657232
0.7416992,0.052892923,y,velocity,3,24,None,1.0232087657232
0.6853348,0.08955902,x,velocity,3,25,None,1.0378098302333876
0.7416992,0.07326746,y,velocity,3,25,None,1.0378098302333876
0.6853348,0.10276431,x,velocity,3,26,None,0.7343221783584044
0.7416992,0.09836608,y,velocity,3,26,None,0.7343221783584044
0.6853348,0.086785674,x,velocity,3,27,None,0.9417097481980653
0.7416992,0.045015574,y,velocity,3,27,None,0.9417097481980653
0.6853348,0.041753173,x,velocity,3,28,None,1.2816028087820137
0.7416992,0.04047066,y,velocity,3,28,None,1.2816028087820137
0.6853348,0.07851547,x,velocity,3,29,None,1.07642819548712
0.7416992,0.121801496,y,velocity,3,29,None,1.07642819548712
0.6853348,0.16695994,x,velocity,3,30,None,1.1091402986574441
0.7416992,0.09646326,y,velocity,3,30,None,1.1091402986574441
0.6853348,0.15382838,x,velocity,3,31,None,0.9066034973833033
0.7416992,0.058017552,y,velocity,3,31,None,0.9066034973833033
0.6853348,0.06491387,x,velocity,3,32,None,1.0683499748713516
0.7416992,0.029784262,y,velocity,3,32,None,1.0683499748713516
0.6853348,0.10683894,x,velocity,3,33,None,0.7061292127701908
0.7416992,0.12042189,y,velocity,3,33,None,0.7061292127701908
0.6853348,-0.8026545,x,velocity,3,34,None,1.775618885692437
0.7416992,-0.13231552,y,velocity,3,34,None,1.775618885692437
0.6853348,0.121701,x,velocity,3,35,None,1.4537733688259213
0.7416992,0.027638614,y,velocity,3,35,None,1.4537733688259213
0.6853348,0.23726612,x,velocity,3,36,None,1.1181370930929333
0.7416992,0.10477972,y,velocity,3,36,None,1.1181370930929333
0.73140323,0.4429515,x,velocity,4,0,None,0.48054910284018515
0.69078267,0.36118436,y,velocity,4,0,None,0.48054910284018515
