r_square,axis,movement,sourceSessionIndex,targetSessionIndex,normalizedMethod,model
0.6965667,x,velocity,29,21,None,MixCalibration
0.7493937,y,velocity,29,21,None,MixCalibration
0.67234576,x,velocity,29,22,None,MixCalibration
0.80236995,y,velocity,29,22,None,MixCalibration
0.7092941,x,velocity,29,23,None,MixCalibration
0.7900625,y,velocity,29,23,None,MixCalibration
0.74764097,x,velocity,29,24,None,MixCalibration
0.8401755,y,velocity,29,24,None,MixCalibration
0.6575849,x,velocity,29,25,None,MixCalibration
0.8007713,y,velocity,29,25,None,MixCalibration
0.74568284,x,velocity,29,26,None,MixCalibration
0.8026519,y,velocity,29,26,None,MixCalibration
0.74763083,x,velocity,29,27,None,MixCalibration
0.82266724,y,velocity,29,27,None,MixCalibration
0.6580529,x,velocity,29,28,None,MixCalibration
0.7569992,y,velocity,29,28,None,MixCalibration
0.7029096,x,velocity,29,30,None,MixCalibration
0.8206613,y,velocity,29,30,None,MixCalibration
0.6838385,x,velocity,29,31,None,MixCalibration
0.8286596,y,velocity,29,31,None,MixCalibration
0.6127747,x,velocity,29,32,None,MixCalibration
0.7383902,y,velocity,29,32,None,MixCalibration
0.7259613,x,velocity,29,33,None,MixCalibration
0.78241545,y,velocity,29,33,None,MixCalibration
0.76351804,x,velocity,29,34,None,MixCalibration
0.84159833,y,velocity,29,34,None,MixCalibration
0.70422035,x,velocity,29,35,None,MixCalibration
0.7558981,y,velocity,29,35,None,MixCalibration
0.7255751,x,velocity,29,36,None,MixCalibration
0.76663876,y,velocity,29,36,None,MixCalibration
0.6725787,x,velocity,30,0,None,MixCalibration
0.68895257,y,velocity,30,0,None,MixCalibration
0.7264581,x,velocity,30,1,None,MixCalibration
0.7494372,y,velocity,30,1,None,MixCalibration
0.74359906,x,velocity,30,2,None,MixCalibration
0.734338,y,velocity,30,2,None,MixCalibration
0.6856971,x,velocity,30,3,None,MixCalibration
0.72981656,y,velocity,30,3,None,MixCalibration
0.7456844,x,velocity,30,4,None,MixCalibration
0.6902113,y,velocity,30,4,None,MixCalibration
0.7082712,x,velocity,30,5,None,MixCalibration
0.72172743,y,velocity,30,5,None,MixCalibration
0.73552656,x,velocity,30,6,None,MixCalibration
0.70329475,y,velocity,30,6,None,MixCalibration
0.5549672,x,velocity,30,7,None,MixCalibration
0.5351349,y,velocity,30,7,None,MixCalibration
0.6170786,x,velocity,30,8,None,MixCalibration
0.73343825,y,velocity,30,8,None,MixCalibration
0.64834976,x,velocity,30,9,None,MixCalibration
0.80261415,y,velocity,30,9,None,MixCalibration
0.48126626,x,velocity,30,10,None,MixCalibration
0.6992953,y,velocity,30,10,None,MixCalibration
0.6694832,x,velocity,30,11,None,MixCalibration
0.78806955,y,velocity,30,11,None,MixCalibration
0.7425312,x,velocity,30,12,None,MixCalibration
0.83185184,y,velocity,30,12,None,MixCalibration
0.70348394,x,velocity,30,13,None,MixCalibration
0.8576246,y,velocity,30,13,None,MixCalibration
0.7938421,x,velocity,30,14,None,MixCalibration
0.8536831,y,velocity,30,14,None,MixCalibration
0.6586527,x,velocity,30,15,None,MixCalibration
0.76217544,y,velocity,30,15,None,MixCalibration
0.7318349,x,velocity,30,16,None,MixCalibration
0.7470065,y,velocity,30,16,None,MixCalibration
0.71930015,x,velocity,30,17,None,MixCalibration
0.8395737,y,velocity,30,17,None,MixCalibration
0.63559926,x,velocity,30,18,None,MixCalibration
0.8058686,y,velocity,30,18,None,MixCalibration
0.6800984,x,velocity,30,19,None,MixCalibration
0.8077663,y,velocity,30,19,None,MixCalibration
0.74474967,x,velocity,30,20,None,MixCalibration
0.82414484,y,velocity,30,20,None,MixCalibration
0.72347504,x,velocity,30,21,None,MixCalibration
0.7856313,y,velocity,30,21,None,MixCalibration
0.6825932,x,velocity,30,22,None,MixCalibration
0.80806285,y,velocity,30,22,None,MixCalibration
0.72006166,x,velocity,30,23,None,MixCalibration
0.8068458,y,velocity,30,23,None,MixCalibration
0.7486837,x,velocity,30,24,None,MixCalibration
0.84355456,y,velocity,30,24,None,MixCalibration
0.74477875,x,velocity,30,25,None,MixCalibration
0.8270216,y,velocity,30,25,None,MixCalibration
0.7535526,x,velocity,30,26,None,MixCalibration
0.8277,y,velocity,30,26,None,MixCalibration
0.7869277,x,velocity,30,27,None,MixCalibration
0.8508856,y,velocity,30,27,None,MixCalibration
0.70787823,x,velocity,30,28,None,MixCalibration
0.7781085,y,velocity,30,28,None,MixCalibration
0.5833044,x,velocity,30,29,None,MixCalibration
0.70192254,y,velocity,30,29,None,MixCalibration
0.70368,x,velocity,30,31,None,MixCalibration
0.84110796,y,velocity,30,31,None,MixCalibration
0.6358677,x,velocity,30,32,None,MixCalibration
0.7399571,y,velocity,30,32,None,MixCalibration
0.7171632,x,velocity,30,33,None,MixCalibration
0.780116,y,velocity,30,33,None,MixCalibration
0.76681834,x,velocity,30,34,None,MixCalibration
0.83425164,y,velocity,30,34,None,MixCalibration
0.7391418,x,velocity,30,35,None,MixCalibration
0.78456247,y,velocity,30,35,None,MixCalibration
0.7313261,x,velocity,30,36,None,MixCalibration
0.7579299,y,velocity,30,36,None,MixCalibration
0.65997803,x,velocity,31,0,None,MixCalibration
0.69878453,y,velocity,31,0,None,MixCalibration
0.7227975,x,velocity,31,1,None,MixCalibration
0.7225933,y,velocity,31,1,None,MixCalibration
0.75075805,x,velocity,31,2,None,MixCalibration
0.77014613,y,velocity,31,2,None,MixCalibration
0.6623802,x,velocity,31,3,None,MixCalibration
0.73270774,y,velocity,31,3,None,MixCalibration
0.73064756,x,velocity,31,4,None,MixCalibration
0.63366663,y,velocity,31,4,None,MixCalibration
0.7176467,x,velocity,31,5,None,MixCalibration
0.7325721,y,velocity,31,5,None,MixCalibration
0.73010087,x,velocity,31,6,None,MixCalibration
0.6622962,y,velocity,31,6,None,MixCalibration
0.5422406,x,velocity,31,7,None,MixCalibration
0.54814994,y,velocity,31,7,None,MixCalibration
0.61737883,x,velocity,31,8,None,MixCalibration
0.7269442,y,velocity,31,8,None,MixCalibration
0.61812747,x,velocity,31,9,None,MixCalibration
0.7765061,y,velocity,31,9,None,MixCalibration
0.49917132,x,velocity,31,10,None,MixCalibration
0.70078695,y,velocity,31,10,None,MixCalibration
0.6834898,x,velocity,31,11,None,MixCalibration
0.7835386,y,velocity,31,11,None,MixCalibration
0.74450314,x,velocity,31,12,None,MixCalibration
0.8365011,y,velocity,31,12,None,MixCalibration
0.6887195,x,velocity,31,13,None,MixCalibration
0.8578114,y,velocity,31,13,None,MixCalibration
0.80052227,x,velocity,31,14,None,MixCalibration
0.84621596,y,velocity,31,14,None,MixCalibration
0.6946122,x,velocity,31,15,None,MixCalibration
0.78027445,y,velocity,31,15,None,MixCalibration
0.7432771,x,velocity,31,16,None,MixCalibration
0.7784128,y,velocity,31,16,None,MixCalibration
0.69118625,x,velocity,31,17,None,MixCalibration
0.8145156,y,velocity,31,17,None,MixCalibration
0.6086775,x,velocity,31,18,None,MixCalibration
0.77464724,y,velocity,31,18,None,MixCalibration
0.6721479,x,velocity,31,19,None,MixCalibration
0.79372084,y,velocity,31,19,None,MixCalibration
0.71075326,x,velocity,31,20,None,MixCalibration
0.8175172,y,velocity,31,20,None,MixCalibration
0.69006795,x,velocity,31,21,None,MixCalibration
0.75170547,y,velocity,31,21,None,MixCalibration
0.6757567,x,velocity,31,22,None,MixCalibration
0.7965775,y,velocity,31,22,None,MixCalibration
0.7021395,x,velocity,31,23,None,MixCalibration
0.81362414,y,velocity,31,23,None,MixCalibration
0.74383247,x,velocity,31,24,None,MixCalibration
0.83827615,y,velocity,31,24,None,MixCalibration
0.68580085,x,velocity,31,25,None,MixCalibration
0.8154144,y,velocity,31,25,None,MixCalibration
0.7384383,x,velocity,31,26,None,MixCalibration
0.8132136,y,velocity,31,26,None,MixCalibration
0.7530003,x,velocity,31,27,None,MixCalibration
0.830493,y,velocity,31,27,None,MixCalibration
0.7075975,x,velocity,31,28,None,MixCalibration
0.7721184,y,velocity,31,28,None,MixCalibration
0.536968,x,velocity,31,29,None,MixCalibration
0.67672414,y,velocity,31,29,None,MixCalibration
0.74007434,x,velocity,31,30,None,MixCalibration
0.8373301,y,velocity,31,30,None,MixCalibration
0.6383667,x,velocity,31,32,None,MixCalibration
0.73956025,y,velocity,31,32,None,MixCalibration
0.74156684,x,velocity,31,33,None,MixCalibration
0.7825092,y,velocity,31,33,None,MixCalibration
0.7634412,x,velocity,31,34,None,MixCalibration
0.8315863,y,velocity,31,34,None,MixCalibration
0.70897853,x,velocity,31,35,None,MixCalibration
0.78600514,y,velocity,31,35,None,MixCalibration
0.72549796,x,velocity,31,36,None,MixCalibration
0.7627561,y,velocity,31,36,None,MixCalibration
0.65918833,x,velocity,32,0,None,MixCalibration
0.69894624,y,velocity,32,0,None,MixCalibration
0.74274814,x,velocity,32,1,None,MixCalibration
0.7081766,y,velocity,32,1,None,MixCalibration
0.73744714,x,velocity,32,2,None,MixCalibration
0.75060165,y,velocity,32,2,None,MixCalibration
0.6759079,x,velocity,32,3,None,MixCalibration
0.7336151,y,velocity,32,3,None,MixCalibration
0.73451614,x,velocity,32,4,None,MixCalibration
0.65153855,y,velocity,32,4,None,MixCalibration
0.6932327,x,velocity,32,5,None,MixCalibration
0.7300988,y,velocity,32,5,None,MixCalibration
0.73682684,x,velocity,32,6,None,MixCalibration
0.70252085,y,velocity,32,6,None,MixCalibration
0.56717,x,velocity,32,7,None,MixCalibration
0.5445242,y,velocity,32,7,None,MixCalibration
0.62789,x,velocity,32,8,None,MixCalibration
0.77183855,y,velocity,32,8,None,MixCalibration
0.60995793,x,velocity,32,9,None,MixCalibration
0.772943,y,velocity,32,9,None,MixCalibration
0.49398345,x,velocity,32,10,None,MixCalibration
0.70733297,y,velocity,32,10,None,MixCalibration
0.6958394,x,velocity,32,11,None,MixCalibration
0.80077827,y,velocity,32,11,None,MixCalibration
0.74532175,x,velocity,32,12,None,MixCalibration
0.83212924,y,velocity,32,12,None,MixCalibration
0.703094,x,velocity,32,13,None,MixCalibration
0.85413414,y,velocity,32,13,None,MixCalibration
0.7781323,x,velocity,32,14,None,MixCalibration
0.84695554,y,velocity,32,14,None,MixCalibration
0.706869,x,velocity,32,15,None,MixCalibration
0.75900596,y,velocity,32,15,None,MixCalibration
0.7266517,x,velocity,32,16,None,MixCalibration
0.7678294,y,velocity,32,16,None,MixCalibration
0.70713353,x,velocity,32,17,None,MixCalibration
0.83531576,y,velocity,32,17,None,MixCalibration
0.5966265,x,velocity,32,18,None,MixCalibration
0.7445788,y,velocity,32,18,None,MixCalibration
0.6728098,x,velocity,32,19,None,MixCalibration
0.80006146,y,velocity,32,19,None,MixCalibration
0.7412286,x,velocity,32,20,None,MixCalibration
0.814923,y,velocity,32,20,None,MixCalibration
0.6858181,x,velocity,32,21,None,MixCalibration
0.76431096,y,velocity,32,21,None,MixCalibration
0.7033161,x,velocity,32,22,None,MixCalibration
0.79157853,y,velocity,32,22,None,MixCalibration
0.6956978,x,velocity,32,23,None,MixCalibration
0.80566514,y,velocity,32,23,None,MixCalibration
0.75219727,x,velocity,32,24,None,MixCalibration
0.8333632,y,velocity,32,24,None,MixCalibration
0.6878296,x,velocity,32,25,None,MixCalibration
0.8024039,y,velocity,32,25,None,MixCalibration
0.7429991,x,velocity,32,26,None,MixCalibration
0.82153773,y,velocity,32,26,None,MixCalibration
0.7472987,x,velocity,32,27,None,MixCalibration
0.8336213,y,velocity,32,27,None,MixCalibration
0.70940083,x,velocity,32,28,None,MixCalibration
0.77811676,y,velocity,32,28,None,MixCalibration
0.54548466,x,velocity,32,29,None,MixCalibration
0.6777736,y,velocity,32,29,None,MixCalibration
0.709872,x,velocity,32,30,None,MixCalibration
0.82434565,y,velocity,32,30,None,MixCalibration
0.7061682,x,velocity,32,31,None,MixCalibration
0.83760285,y,velocity,32,31,None,MixCalibration
0.7240335,x,velocity,32,33,None,MixCalibration
0.7872246,y,velocity,32,33,None,MixCalibration
0.764068,x,velocity,32,34,None,MixCalibration
0.8422236,y,velocity,32,34,None,MixCalibration
0.74641144,x,velocity,32,35,None,MixCalibration
0.77045643,y,velocity,32,35,None,MixCalibration
0.719308,x,velocity,32,36,None,MixCalibration
0.7348406,y,velocity,32,36,None,MixCalibration
0.663713,x,velocity,33,0,None,MixCalibration
0.6960782,y,velocity,33,0,None,MixCalibration
0.72741604,x,velocity,33,1,None,MixCalibration
0.74433374,y,velocity,33,1,None,MixCalibration
0.72285306,x,velocity,33,2,None,MixCalibration
0.7518639,y,velocity,33,2,None,MixCalibration
0.6496198,x,velocity,33,3,None,MixCalibration
0.7160032,y,velocity,33,3,None,MixCalibration
0.731812,x,velocity,33,4,None,MixCalibration
0.67300487,y,velocity,33,4,None,MixCalibration
0.6881025,x,velocity,33,5,None,MixCalibration
0.73600364,y,velocity,33,5,None,MixCalibration
0.72281504,x,velocity,33,6,None,MixCalibration
0.7108793,y,velocity,33,6,None,MixCalibration
0.53968865,x,velocity,33,7,None,MixCalibration
0.5068487,y,velocity,33,7,None,MixCalibration
0.64398026,x,velocity,33,8,None,MixCalibration
0.74571896,y,velocity,33,8,None,MixCalibration
0.63412905,x,velocity,33,9,None,MixCalibration
0.7720685,y,velocity,33,9,None,MixCalibration
0.4975443,x,velocity,33,10,None,MixCalibration
0.71230525,y,velocity,33,10,None,MixCalibration
0.70320225,x,velocity,33,11,None,MixCalibration
0.8067937,y,velocity,33,11,None,MixCalibration
0.7463774,x,velocity,33,12,None,MixCalibration
0.8426937,y,velocity,33,12,None,MixCalibration
0.71144295,x,velocity,33,13,None,MixCalibration
0.84823334,y,velocity,33,13,None,MixCalibration
0.77614665,x,velocity,33,14,None,MixCalibration
0.8465295,y,velocity,33,14,None,MixCalibration
0.6667603,x,velocity,33,15,None,MixCalibration
0.7478707,y,velocity,33,15,None,MixCalibration
0.71803784,x,velocity,33,16,None,MixCalibration
0.75993526,y,velocity,33,16,None,MixCalibration
0.69734824,x,velocity,33,17,None,MixCalibration
0.81984997,y,velocity,33,17,None,MixCalibration
0.62850475,x,velocity,33,18,None,MixCalibration
0.79641825,y,velocity,33,18,None,MixCalibration
0.6612631,x,velocity,33,19,None,MixCalibration
0.79909605,y,velocity,33,19,None,MixCalibration
0.7226586,x,velocity,33,20,None,MixCalibration
0.8119951,y,velocity,33,20,None,MixCalibration
0.70736635,x,velocity,33,21,None,MixCalibration
0.76056284,y,velocity,33,21,None,MixCalibration
0.6751532,x,velocity,33,22,None,MixCalibration
0.79648274,y,velocity,33,22,None,MixCalibration
0.71261,x,velocity,33,23,None,MixCalibration
0.80612934,y,velocity,33,23,None,MixCalibration
0.72962224,x,velocity,33,24,None,MixCalibration
0.822175,y,velocity,33,24,None,MixCalibration
0.7332111,x,velocity,33,25,None,MixCalibration
0.8310968,y,velocity,33,25,None,MixCalibration
0.74597424,x,velocity,33,26,None,MixCalibration
0.8214264,y,velocity,33,26,None,MixCalibration
0.76742923,x,velocity,33,27,None,MixCalibration
0.84757,y,velocity,33,27,None,MixCalibration
0.69354033,x,velocity,33,28,None,MixCalibration
0.78497696,y,velocity,33,28,None,MixCalibration
0.5601182,x,velocity,33,29,None,MixCalibration
0.6763572,y,velocity,33,29,None,MixCalibration
0.7295779,x,velocity,33,30,None,MixCalibration
0.8291299,y,velocity,33,30,None,MixCalibration
0.6909437,x,velocity,33,31,None,MixCalibration
0.837518,y,velocity,33,31,None,MixCalibration
0.6682304,x,velocity,33,32,None,MixCalibration
0.7431499,y,velocity,33,32,None,MixCalibration
0.7789879,x,velocity,33,34,None,MixCalibration
0.8459655,y,velocity,33,34,None,MixCalibration
0.7358583,x,velocity,33,35,None,MixCalibration
0.7868481,y,velocity,33,35,None,MixCalibration
0.7174734,x,velocity,33,36,None,MixCalibration
0.7460557,y,velocity,33,36,None,MixCalibration
0.6510957,x,velocity,34,0,None,MixCalibration
0.6726209,y,velocity,34,0,None,MixCalibration
0.7314005,x,velocity,34,1,None,MixCalibration
0.7393652,y,velocity,34,1,None,MixCalibration
0.72688246,x,velocity,34,2,None,MixCalibration
0.74350023,y,velocity,34,2,None,MixCalibration
0.66008806,x,velocity,34,3,None,MixCalibration
0.71035236,y,velocity,34,3,None,MixCalibration
0.72081465,x,velocity,34,4,None,MixCalibration
0.64516073,y,velocity,34,4,None,MixCalibration
0.6838937,x,velocity,34,5,None,MixCalibration
0.7181255,y,velocity,34,5,None,MixCalibration
0.73981297,x,velocity,34,6,None,MixCalibration
0.712888,y,velocity,34,6,None,MixCalibration
0.5376948,x,velocity,34,7,None,MixCalibration
0.48685294,y,velocity,34,7,None,MixCalibration
0.60037506,x,velocity,34,8,None,MixCalibration
0.7447353,y,velocity,34,8,None,MixCalibration
0.6162127,x,velocity,34,9,None,MixCalibration
0.786324,y,velocity,34,9,None,MixCalibration
0.45518476,x,velocity,34,10,None,MixCalibration
0.71262455,y,velocity,34,10,None,MixCalibration
0.7253919,x,velocity,34,11,None,MixCalibration
0.80144566,y,velocity,34,11,None,MixCalibration
0.7119112,x,velocity,34,12,None,MixCalibration
0.8307767,y,velocity,34,12,None,MixCalibration
0.6806457,x,velocity,34,13,None,MixCalibration
0.8385369,y,velocity,34,13,None,MixCalibration
0.7761064,x,velocity,34,14,None,MixCalibration
0.83634496,y,velocity,34,14,None,MixCalibration
0.705538,x,velocity,34,15,None,MixCalibration
0.7341177,y,velocity,34,15,None,MixCalibration
0.7282339,x,velocity,34,16,None,MixCalibration
0.7817376,y,velocity,34,16,None,MixCalibration
0.70344234,x,velocity,34,17,None,MixCalibration
0.8306364,y,velocity,34,17,None,MixCalibration
0.61445534,x,velocity,34,18,None,MixCalibration
0.77847195,y,velocity,34,18,None,MixCalibration
0.641626,x,velocity,34,19,None,MixCalibration
0.78773534,y,velocity,34,19,None,MixCalibration
0.68187106,x,velocity,34,20,None,MixCalibration
0.79838246,y,velocity,34,20,None,MixCalibration
0.67660034,x,velocity,34,21,None,MixCalibration
0.74257034,y,velocity,34,21,None,MixCalibration
0.73579144,x,velocity,34,22,None,MixCalibration
0.8149325,y,velocity,34,22,None,MixCalibration
0.69131476,x,velocity,34,23,None,MixCalibration
0.79323643,y,velocity,34,23,None,MixCalibration
0.72504175,x,velocity,34,24,None,MixCalibration
0.84645534,y,velocity,34,24,None,MixCalibration
0.68506306,x,velocity,34,25,None,MixCalibration
0.8107698,y,velocity,34,25,None,MixCalibration
0.72556615,x,velocity,34,26,None,MixCalibration
0.83080983,y,velocity,34,26,None,MixCalibration
0.7580855,x,velocity,34,27,None,MixCalibration
0.8280228,y,velocity,34,27,None,MixCalibration
0.7112908,x,velocity,34,28,None,MixCalibration
0.78134114,y,velocity,34,28,None,MixCalibration
0.51831436,x,velocity,34,29,None,MixCalibration
0.6292453,y,velocity,34,29,None,MixCalibration
0.7270049,x,velocity,34,30,None,MixCalibration
0.83150333,y,velocity,34,30,None,MixCalibration
0.6741314,x,velocity,34,31,None,MixCalibration
0.81394684,y,velocity,34,31,None,MixCalibration
0.5748595,x,velocity,34,32,None,MixCalibration
0.7298738,y,velocity,34,32,None,MixCalibration
0.7066555,x,velocity,34,33,None,MixCalibration
0.78399885,y,velocity,34,33,None,MixCalibration
0.7150289,x,velocity,34,35,None,MixCalibration
0.77558553,y,velocity,34,35,None,MixCalibration
0.70148265,x,velocity,34,36,None,MixCalibration
0.71556723,y,velocity,34,36,None,MixCalibration
0.67021316,x,velocity,35,0,None,MixCalibration
0.68994474,y,velocity,35,0,None,MixCalibration
0.6780872,x,velocity,35,1,None,MixCalibration
0.7228484,y,velocity,35,1,None,MixCalibration
0.72272325,x,velocity,35,2,None,MixCalibration
0.74274427,y,velocity,35,2,None,MixCalibration
0.6377708,x,velocity,35,3,None,MixCalibration
0.7274543,y,velocity,35,3,None,MixCalibration
0.75315523,x,velocity,35,4,None,MixCalibration
0.6323998,y,velocity,35,4,None,MixCalibration
0.7218536,x,velocity,35,5,None,MixCalibration
0.7216083,y,velocity,35,5,None,MixCalibration
0.72532797,x,velocity,35,6,None,MixCalibration
0.6813894,y,velocity,35,6,None,MixCalibration
0.55363035,x,velocity,35,7,None,MixCalibration
0.53680766,y,velocity,35,7,None,MixCalibration
0.6145854,x,velocity,35,8,None,MixCalibration
0.71292084,y,velocity,35,8,None,MixCalibration
0.63196295,x,velocity,35,9,None,MixCalibration
0.77890766,y,velocity,35,9,None,MixCalibration
0.512274,x,velocity,35,10,None,MixCalibration
0.7175027,y,velocity,35,10,None,MixCalibration
0.7267804,x,velocity,35,11,None,MixCalibration
0.79511577,y,velocity,35,11,None,MixCalibration
0.7492995,x,velocity,35,12,None,MixCalibration
0.8507151,y,velocity,35,12,None,MixCalibration
0.72692555,x,velocity,35,13,None,MixCalibration
0.8405334,y,velocity,35,13,None,MixCalibration
0.7894802,x,velocity,35,14,None,MixCalibration
0.8631658,y,velocity,35,14,None,MixCalibration
0.6757088,x,velocity,35,15,None,MixCalibration
0.7188065,y,velocity,35,15,None,MixCalibration
0.74658513,x,velocity,35,16,None,MixCalibration
0.76034224,y,velocity,35,16,None,MixCalibration
0.7169032,x,velocity,35,17,None,MixCalibration
0.82860184,y,velocity,35,17,None,MixCalibration
0.6237619,x,velocity,35,18,None,MixCalibration
0.8076494,y,velocity,35,18,None,MixCalibration
0.69652027,x,velocity,35,19,None,MixCalibration
0.8110556,y,velocity,35,19,None,MixCalibration
0.7019545,x,velocity,35,20,None,MixCalibration
0.81405884,y,velocity,35,20,None,MixCalibration
0.68864554,x,velocity,35,21,None,MixCalibration
0.7935126,y,velocity,35,21,None,MixCalibration
0.6896877,x,velocity,35,22,None,MixCalibration
0.791432,y,velocity,35,22,None,MixCalibration
0.70481575,x,velocity,35,23,None,MixCalibration
0.801441,y,velocity,35,23,None,MixCalibration
0.7612621,x,velocity,35,24,None,MixCalibration
0.8347173,y,velocity,35,24,None,MixCalibration
0.7106693,x,velocity,35,25,None,MixCalibration
0.81133187,y,velocity,35,25,None,MixCalibration
0.7438852,x,velocity,35,26,None,MixCalibration
0.8350278,y,velocity,35,26,None,MixCalibration
0.7699157,x,velocity,35,27,None,MixCalibration
0.84280527,y,velocity,35,27,None,MixCalibration
0.7124131,x,velocity,35,28,None,MixCalibration
0.77739775,y,velocity,35,28,None,MixCalibration
0.5486158,x,velocity,35,29,None,MixCalibration
0.6435363,y,velocity,35,29,None,MixCalibration
0.72286755,x,velocity,35,30,None,MixCalibration
0.8512281,y,velocity,35,30,None,MixCalibration
0.6940188,x,velocity,35,31,None,MixCalibration
0.8368488,y,velocity,35,31,None,MixCalibration
0.6520883,x,velocity,35,32,None,MixCalibration
0.7435708,y,velocity,35,32,None,MixCalibration
0.71466064,x,velocity,35,33,None,MixCalibration
0.7884817,y,velocity,35,33,None,MixCalibration
0.7595734,x,velocity,35,34,None,MixCalibration
0.84486324,y,velocity,35,34,None,MixCalibration
0.7252995,x,velocity,35,36,None,MixCalibration
0.75907564,y,velocity,35,36,None,MixCalibration
0.666629,x,velocity,36,0,None,MixCalibration
0.7028377,y,velocity,36,0,None,MixCalibration
0.714409,x,velocity,36,1,None,MixCalibration
0.74791574,y,velocity,36,1,None,MixCalibration
0.7462575,x,velocity,36,2,None,MixCalibration
0.7235929,y,velocity,36,2,None,MixCalibration
0.6448843,x,velocity,36,3,None,MixCalibration
0.72209984,y,velocity,36,3,None,MixCalibration
0.7344868,x,velocity,36,4,None,MixCalibration
0.6717963,y,velocity,36,4,None,MixCalibration
0.71042514,x,velocity,36,5,None,MixCalibration
0.7114133,y,velocity,36,5,None,MixCalibration
0.73281515,x,velocity,36,6,None,MixCalibration
0.72294885,y,velocity,36,6,None,MixCalibration
0.5972224,x,velocity,36,7,None,MixCalibration
0.5188548,y,velocity,36,7,None,MixCalibration
0.6063708,x,velocity,36,8,None,MixCalibration
0.7257019,y,velocity,36,8,None,MixCalibration
0.62656146,x,velocity,36,9,None,MixCalibration
0.78645843,y,velocity,36,9,None,MixCalibration
0.4916709,x,velocity,36,10,None,MixCalibration
0.71672934,y,velocity,36,10,None,MixCalibration
0.71074927,x,velocity,36,11,None,MixCalibration
0.79832333,y,velocity,36,11,None,MixCalibration
0.7327603,x,velocity,36,12,None,MixCalibration
0.8179921,y,velocity,36,12,None,MixCalibration
0.71178865,x,velocity,36,13,None,MixCalibration
0.84611225,y,velocity,36,13,None,MixCalibration
0.78338844,x,velocity,36,14,None,MixCalibration
0.83635354,y,velocity,36,14,None,MixCalibration
0.68726087,x,velocity,36,15,None,MixCalibration
0.6920395,y,velocity,36,15,None,MixCalibration
0.7089071,x,velocity,36,16,None,MixCalibration
0.7592337,y,velocity,36,16,None,MixCalibration
0.6888679,x,velocity,36,17,None,MixCalibration
0.8235506,y,velocity,36,17,None,MixCalibration
0.6333891,x,velocity,36,18,None,MixCalibration
0.7833617,y,velocity,36,18,None,MixCalibration
0.6653775,x,velocity,36,19,None,MixCalibration
0.7950519,y,velocity,36,19,None,MixCalibration
0.71646386,x,velocity,36,20,None,MixCalibration
0.8114552,y,velocity,36,20,None,MixCalibration
0.70291185,x,velocity,36,21,None,MixCalibration
0.75666046,y,velocity,36,21,None,MixCalibration
0.6739024,x,velocity,36,22,None,MixCalibration
0.8043431,y,velocity,36,22,None,MixCalibration
0.7059685,x,velocity,36,23,None,MixCalibration
0.7920229,y,velocity,36,23,None,MixCalibration
0.74899244,x,velocity,36,24,None,MixCalibration
0.84356666,y,velocity,36,24,None,MixCalibration
0.70696545,x,velocity,36,25,None,MixCalibration
0.81384957,y,velocity,36,25,None,MixCalibration
0.7439538,x,velocity,36,26,None,MixCalibration
0.8325975,y,velocity,36,26,None,MixCalibration
0.76594925,x,velocity,36,27,None,MixCalibration
0.83183014,y,velocity,36,27,None,MixCalibration
0.71853685,x,velocity,36,28,None,MixCalibration
0.7684091,y,velocity,36,28,None,MixCalibration
0.5249026,x,velocity,36,29,None,MixCalibration
0.64003277,y,velocity,36,29,None,MixCalibration
0.723305,x,velocity,36,30,None,MixCalibration
0.8312365,y,velocity,36,30,None,MixCalibration
0.6767142,x,velocity,36,31,None,MixCalibration
0.8293354,y,velocity,36,31,None,MixCalibration
0.644652,x,velocity,36,32,None,MixCalibration
0.73857415,y,velocity,36,32,None,MixCalibration
0.7294819,x,velocity,36,33,None,MixCalibration
0.77847993,y,velocity,36,33,None,MixCalibration
0.78240687,x,velocity,36,34,None,MixCalibration
0.8387208,y,velocity,36,34,None,MixCalibration
0.74495476,x,velocity,36,35,None,MixCalibration
0.78419805,y,velocity,36,35,None,MixCalibration
0.73209715,x,velocity,0,1,None,MixCalibration
0.7532249,y,velocity,0,1,None,MixCalibration
0.7303157,x,velocity,0,2,None,MixCalibration
0.750481,y,velocity,0,2,None,MixCalibration
0.7051064,x,velocity,0,3,None,MixCalibration
0.745541,y,velocity,0,3,None,MixCalibration
0.7313212,x,velocity,0,4,None,MixCalibration
0.67190015,y,velocity,0,4,None,MixCalibration
0.74313307,x,velocity,0,5,None,MixCalibration
0.75346893,y,velocity,0,5,None,MixCalibration
0.74885523,x,velocity,0,6,None,MixCalibration
0.71104765,y,velocity,0,6,None,MixCalibration
0.61018056,x,velocity,0,7,None,MixCalibration
0.54332256,y,velocity,0,7,None,MixCalibration
0.6046333,x,velocity,0,8,None,MixCalibration
0.74862856,y,velocity,0,8,None,MixCalibration
0.6168792,x,velocity,0,9,None,MixCalibration
0.790025,y,velocity,0,9,None,MixCalibration
0.4820754,x,velocity,0,10,None,MixCalibration
0.70106167,y,velocity,0,10,None,MixCalibration
0.7200177,x,velocity,0,11,None,MixCalibration
0.7700571,y,velocity,0,11,None,MixCalibration
0.6949107,x,velocity,0,12,None,MixCalibration
0.8017038,y,velocity,0,12,None,MixCalibration
0.709381,x,velocity,0,13,None,MixCalibration
