r_square,axis,movement,sourceSessionIndex,targetSessionIndex,normalizedMethod,model
0.8021816,y,velocity,2,23,None,Finetune
0.7602831,x,velocity,2,24,None,Finetune
0.84912103,y,velocity,2,24,None,Finetune
0.69158185,x,velocity,2,25,None,Finetune
0.81701666,y,velocity,2,25,None,Finetune
0.7422904,x,velocity,2,26,None,Finetune
0.8259798,y,velocity,2,26,None,Finetune
0.7749642,x,velocity,2,27,None,Finetune
0.83766764,y,velocity,2,27,None,Finetune
0.7197863,x,velocity,2,28,None,Finetune
0.7881518,y,velocity,2,28,None,Finetune
0.528143,x,velocity,2,29,None,Finetune
0.6817283,y,velocity,2,29,None,Finetune
0.70414996,x,velocity,2,30,None,Finetune
0.8436505,y,velocity,2,30,None,Finetune
0.6922326,x,velocity,2,31,None,Finetune
0.8338406,y,velocity,2,31,None,Finetune
0.63365316,x,velocity,2,32,None,Finetune
0.74423814,y,velocity,2,32,None,Finetune
0.7378913,x,velocity,2,33,None,Finetune
0.8037738,y,velocity,2,33,None,Finetune
0.80654436,x,velocity,2,34,None,Finetune
0.8642306,y,velocity,2,34,None,Finetune
0.71215165,x,velocity,2,35,None,Finetune
0.7710168,y,velocity,2,35,None,Finetune
0.70532423,x,velocity,2,36,None,Finetune
0.7483217,y,velocity,2,36,None,Finetune
0.66777885,x,velocity,3,0,None,Finetune
0.7170931,y,velocity,3,0,None,Finetune
0.7344403,x,velocity,3,1,None,Finetune
0.74599576,y,velocity,3,1,None,Finetune
0.73303246,x,velocity,3,2,None,Finetune
0.74592227,y,velocity,3,2,None,Finetune
0.77036905,x,velocity,3,4,None,Finetune
0.7037829,y,velocity,3,4,None,Finetune
0.7368722,x,velocity,3,5,None,Finetune
0.75035614,y,velocity,3,5,None,Finetune
0.7411462,x,velocity,3,6,None,Finetune
0.7077377,y,velocity,3,6,None,Finetune
0.59742427,x,velocity,3,7,None,Finetune
0.5612849,y,velocity,3,7,None,Finetune
0.6253952,x,velocity,3,8,None,Finetune
0.7248824,y,velocity,3,8,None,Finetune
0.63040614,x,velocity,3,9,None,Finetune
0.7555507,y,velocity,3,9,None,Finetune
0.5043787,x,velocity,3,10,None,Finetune
0.7376833,y,velocity,3,10,None,Finetune
0.7103536,x,velocity,3,11,None,Finetune
0.7905475,y,velocity,3,11,None,Finetune
0.725953,x,velocity,3,12,None,Finetune
0.8269297,y,velocity,3,12,None,Finetune
0.6982174,x,velocity,3,13,None,Finetune
0.8681896,y,velocity,3,13,None,Finetune
0.794929,x,velocity,3,14,None,Finetune
0.83839214,y,velocity,3,14,None,Finetune
0.6408069,x,velocity,3,15,None,Finetune
0.7548693,y,velocity,3,15,None,Finetune
0.7284759,x,velocity,3,16,None,Finetune
0.75187343,y,velocity,3,16,None,Finetune
0.7176187,x,velocity,3,17,None,Finetune
0.82506424,y,velocity,3,17,None,Finetune
0.62610406,x,velocity,3,18,None,Finetune
0.8061729,y,velocity,3,18,None,Finetune
0.66121674,x,velocity,3,19,None,Finetune
0.7811616,y,velocity,3,19,None,Finetune
0.69873375,x,velocity,3,20,None,Finetune
0.8008804,y,velocity,3,20,None,Finetune
0.6755581,x,velocity,3,21,None,Finetune
0.7384706,y,velocity,3,21,None,Finetune
0.71360224,x,velocity,3,22,None,Finetune
0.8038745,y,velocity,3,22,None,Finetune
0.70807946,x,velocity,3,23,None,Finetune
0.80638707,y,velocity,3,23,None,Finetune
0.76121145,x,velocity,3,24,None,Finetune
0.84224474,y,velocity,3,24,None,Finetune
0.730461,x,velocity,3,25,None,Finetune
0.8128811,y,velocity,3,25,None,Finetune
0.74619186,x,velocity,3,26,None,Finetune
0.81328726,y,velocity,3,26,None,Finetune
0.7527787,x,velocity,3,27,None,Finetune
0.8188424,y,velocity,3,27,None,Finetune
0.70072633,x,velocity,3,28,None,Finetune
0.7638536,y,velocity,3,28,None,Finetune
0.51888174,x,velocity,3,29,None,Finetune
0.6496732,y,velocity,3,29,None,Finetune
0.7155355,x,velocity,3,30,None,Finetune
0.833111,y,velocity,3,30,None,Finetune
0.6470487,x,velocity,3,31,None,Finetune
0.83251005,y,velocity,3,31,None,Finetune
0.63407826,x,velocity,3,32,None,Finetune
0.728722,y,velocity,3,32,None,Finetune
0.7249043,x,velocity,3,33,None,Finetune
0.77254206,y,velocity,3,33,None,Finetune
0.795854,x,velocity,3,34,None,Finetune
0.85869384,y,velocity,3,34,None,Finetune
0.73427,x,velocity,3,35,None,Finetune
0.7709919,y,velocity,3,35,None,Finetune
0.72069687,x,velocity,3,36,None,Finetune
0.75503033,y,velocity,3,36,None,Finetune
0.66123927,x,velocity,4,0,None,Finetune
0.70149446,y,velocity,4,0,None,Finetune
0.72096896,x,velocity,4,1,None,Finetune
0.7536727,y,velocity,4,1,None,Finetune
0.7545834,x,velocity,4,2,None,Finetune
0.75859326,y,velocity,4,2,None,Finetune
0.7150663,x,velocity,4,3,None,Finetune
0.7456127,y,velocity,4,3,None,Finetune
0.7327106,x,velocity,4,5,None,Finetune
0.7497655,y,velocity,4,5,None,Finetune
0.7639691,x,velocity,4,6,None,Finetune
0.71487856,y,velocity,4,6,None,Finetune
0.5796852,x,velocity,4,7,None,Finetune
0.52373874,y,velocity,4,7,None,Finetune
0.60616904,x,velocity,4,8,None,Finetune
0.7398262,y,velocity,4,8,None,Finetune
0.6372287,x,velocity,4,9,None,Finetune
0.79463476,y,velocity,4,9,None,Finetune
0.50011486,x,velocity,4,10,None,Finetune
0.70797557,y,velocity,4,10,None,Finetune
0.70302033,x,velocity,4,11,None,Finetune
0.7900632,y,velocity,4,11,None,Finetune
0.7357182,x,velocity,4,12,None,Finetune
0.8311031,y,velocity,4,12,None,Finetune
0.7010446,x,velocity,4,13,None,Finetune
0.8342293,y,velocity,4,13,None,Finetune
0.8008092,x,velocity,4,14,None,Finetune
0.8538417,y,velocity,4,14,None,Finetune
0.6749296,x,velocity,4,15,None,Finetune
0.74686015,y,velocity,4,15,None,Finetune
0.7122841,x,velocity,4,16,None,Finetune
0.7479387,y,velocity,4,16,None,Finetune
0.6783217,x,velocity,4,17,None,Finetune
0.82145655,y,velocity,4,17,None,Finetune
0.59797823,x,velocity,4,18,None,Finetune
0.75945044,y,velocity,4,18,None,Finetune
0.6449332,x,velocity,4,19,None,Finetune
0.7914568,y,velocity,4,19,None,Finetune
0.7151939,x,velocity,4,20,None,Finetune
0.8015653,y,velocity,4,20,None,Finetune
0.6968471,x,velocity,4,21,None,Finetune
0.73862183,y,velocity,4,21,None,Finetune
0.70394003,x,velocity,4,22,None,Finetune
0.79660374,y,velocity,4,22,None,Finetune
0.6988133,x,velocity,4,23,None,Finetune
0.7872587,y,velocity,4,23,None,Finetune
0.74888676,x,velocity,4,24,None,Finetune
0.8295278,y,velocity,4,24,None,Finetune
0.7223613,x,velocity,4,25,None,Finetune
0.8128071,y,velocity,4,25,None,Finetune
0.74400234,x,velocity,4,26,None,Finetune
0.8249547,y,velocity,4,26,None,Finetune
0.7702832,x,velocity,4,27,None,Finetune
0.82018316,y,velocity,4,27,None,Finetune
0.67926496,x,velocity,4,28,None,Finetune
0.77745885,y,velocity,4,28,None,Finetune
0.518572,x,velocity,4,29,None,Finetune
0.64977324,y,velocity,4,29,None,Finetune
0.721143,x,velocity,4,30,None,Finetune
0.8328719,y,velocity,4,30,None,Finetune
0.6623643,x,velocity,4,31,None,Finetune
0.81162214,y,velocity,4,31,None,Finetune
0.6546356,x,velocity,4,32,None,Finetune
0.75423455,y,velocity,4,32,None,Finetune
0.72578293,x,velocity,4,33,None,Finetune
0.79167396,y,velocity,4,33,None,Finetune
0.77696073,x,velocity,4,34,None,Finetune
0.84973955,y,velocity,4,34,None,Finetune
0.7294496,x,velocity,4,35,None,Finetune
0.7691016,y,velocity,4,35,None,Finetune
0.72024035,x,velocity,4,36,None,Finetune
0.7440774,y,velocity,4,36,None,Finetune
0.65356517,x,velocity,5,0,None,Finetune
0.6872388,y,velocity,5,0,None,Finetune
0.7510661,x,velocity,5,1,None,Finetune
0.76234937,y,velocity,5,1,None,Finetune
0.74986446,x,velocity,5,2,None,Finetune
0.75896263,y,velocity,5,2,None,Finetune
0.67933273,x,velocity,5,3,None,Finetune
0.7424582,y,velocity,5,3,None,Finetune
0.7539859,x,velocity,5,4,None,Finetune
0.7065524,y,velocity,5,4,None,Finetune
0.7497672,x,velocity,5,6,None,Finetune
0.71613395,y,velocity,5,6,None,Finetune
0.64157,x,velocity,5,7,None,Finetune
0.5442611,y,velocity,5,7,None,Finetune
0.62374616,x,velocity,5,8,None,Finetune
0.7583052,y,velocity,5,8,None,Finetune
0.63121057,x,velocity,5,9,None,Finetune
0.77910066,y,velocity,5,9,None,Finetune
0.51786983,x,velocity,5,10,None,Finetune
0.7489574,y,velocity,5,10,None,Finetune
0.71472913,x,velocity,5,11,None,Finetune
0.78467715,y,velocity,5,11,None,Finetune
0.74432194,x,velocity,5,12,None,Finetune
0.84202766,y,velocity,5,12,None,Finetune
0.77414566,x,velocity,5,13,None,Finetune
0.87798077,y,velocity,5,13,None,Finetune
0.8190652,x,velocity,5,14,None,Finetune
0.84744966,y,velocity,5,14,None,Finetune
0.6619384,x,velocity,5,15,None,Finetune
0.757696,y,velocity,5,15,None,Finetune
0.71313465,x,velocity,5,16,None,Finetune
0.77125967,y,velocity,5,16,None,Finetune
0.70965225,x,velocity,5,17,None,Finetune
0.83716655,y,velocity,5,17,None,Finetune
0.6020477,x,velocity,5,18,None,Finetune
0.7781623,y,velocity,5,18,None,Finetune
0.6920602,x,velocity,5,19,None,Finetune
0.8140157,y,velocity,5,19,None,Finetune
0.74551004,x,velocity,5,20,None,Finetune
0.81734186,y,velocity,5,20,None,Finetune
0.7341422,x,velocity,5,21,None,Finetune
0.7668949,y,velocity,5,21,None,Finetune
0.7117963,x,velocity,5,22,None,Finetune
0.8004644,y,velocity,5,22,None,Finetune
0.7345359,x,velocity,5,23,None,Finetune
0.809454,y,velocity,5,23,None,Finetune
0.77309275,x,velocity,5,24,None,Finetune
0.853374,y,velocity,5,24,None,Finetune
0.7502421,x,velocity,5,25,None,Finetune
0.8140545,y,velocity,5,25,None,Finetune
0.7873944,x,velocity,5,26,None,Finetune
0.8351661,y,velocity,5,26,None,Finetune
0.78438514,x,velocity,5,27,None,Finetune
0.8404096,y,velocity,5,27,None,Finetune
0.72488356,x,velocity,5,28,None,Finetune
0.78898376,y,velocity,5,28,None,Finetune
0.56286263,x,velocity,5,29,None,Finetune
0.6770653,y,velocity,5,29,None,Finetune
0.7360331,x,velocity,5,30,None,Finetune
0.8323349,y,velocity,5,30,None,Finetune
0.6846559,x,velocity,5,31,None,Finetune
0.83418524,y,velocity,5,31,None,Finetune
0.6484078,x,velocity,5,32,None,Finetune
0.7490612,y,velocity,5,32,None,Finetune
0.72441244,x,velocity,5,33,None,Finetune
0.7879517,y,velocity,5,33,None,Finetune
0.8219062,x,velocity,5,34,None,Finetune
0.86890936,y,velocity,5,34,None,Finetune
0.72634506,x,velocity,5,35,None,Finetune
0.764744,y,velocity,5,35,None,Finetune
0.73800457,x,velocity,5,36,None,Finetune
0.76274705,y,velocity,5,36,None,Finetune
0.6638448,x,velocity,6,0,None,Finetune
0.7029157,y,velocity,6,0,None,Finetune
0.7523861,x,velocity,6,1,None,Finetune
0.7411295,y,velocity,6,1,None,Finetune
0.75814056,x,velocity,6,2,None,Finetune
0.74972093,y,velocity,6,2,None,Finetune
0.6896306,x,velocity,6,3,None,Finetune
0.75103754,y,velocity,6,3,None,Finetune
0.74549,x,velocity,6,4,None,Finetune
0.68567026,y,velocity,6,4,None,Finetune
0.73118246,x,velocity,6,5,None,Finetune
0.74673545,y,velocity,6,5,None,Finetune
0.6011496,x,velocity,6,7,None,Finetune
0.5398052,y,velocity,6,7,None,Finetune
0.61472917,x,velocity,6,8,None,Finetune
0.75462127,y,velocity,6,8,None,Finetune
0.6370299,x,velocity,6,9,None,Finetune
0.7814467,y,velocity,6,9,None,Finetune
0.5217823,x,velocity,6,10,None,Finetune
0.7219537,y,velocity,6,10,None,Finetune
0.7220198,x,velocity,6,11,None,Finetune
0.78533465,y,velocity,6,11,None,Finetune
0.75057185,x,velocity,6,12,None,Finetune
0.8327461,y,velocity,6,12,None,Finetune
0.6958642,x,velocity,6,13,None,Finetune
0.84084207,y,velocity,6,13,None,Finetune
0.8095338,x,velocity,6,14,None,Finetune
0.860356,y,velocity,6,14,None,Finetune
0.6727632,x,velocity,6,15,None,Finetune
0.7548615,y,velocity,6,15,None,Finetune
0.731403,x,velocity,6,16,None,Finetune
0.77063966,y,velocity,6,16,None,Finetune
0.7127671,x,velocity,6,17,None,Finetune
0.84579116,y,velocity,6,17,None,Finetune
0.6696396,x,velocity,6,18,None,Finetune
0.7796627,y,velocity,6,18,None,Finetune
0.65871906,x,velocity,6,19,None,Finetune
0.81138986,y,velocity,6,19,None,Finetune
0.7425945,x,velocity,6,20,None,Finetune
0.8169197,y,velocity,6,20,None,Finetune
0.71839297,x,velocity,6,21,None,Finetune
0.7597556,y,velocity,6,21,None,Finetune
0.6761014,x,velocity,6,22,None,Finetune
0.8022703,y,velocity,6,22,None,Finetune
0.71978927,x,velocity,6,23,None,Finetune
0.78810835,y,velocity,6,23,None,Finetune
0.7655456,x,velocity,6,24,None,Finetune
0.8443516,y,velocity,6,24,None,Finetune
0.74698484,x,velocity,6,25,None,Finetune
0.81144536,y,velocity,6,25,None,Finetune
0.7590539,x,velocity,6,26,None,Finetune
0.825725,y,velocity,6,26,None,Finetune
0.7689519,x,velocity,6,27,None,Finetune
0.8305699,y,velocity,6,27,None,Finetune
0.6904958,x,velocity,6,28,None,Finetune
0.77873224,y,velocity,6,28,None,Finetune
0.5501814,x,velocity,6,29,None,Finetune
0.6487981,y,velocity,6,29,None,Finetune
0.7244792,x,velocity,6,30,None,Finetune
0.8347917,y,velocity,6,30,None,Finetune
0.68511266,x,velocity,6,31,None,Finetune
0.8251067,y,velocity,6,31,None,Finetune
0.6593849,x,velocity,6,32,None,Finetune
0.76242936,y,velocity,6,32,None,Finetune
0.7419257,x,velocity,6,33,None,Finetune
0.7919556,y,velocity,6,33,None,Finetune
0.7912518,x,velocity,6,34,None,Finetune
0.8531374,y,velocity,6,34,None,Finetune
0.73775285,x,velocity,6,35,None,Finetune
0.762804,y,velocity,6,35,None,Finetune
0.73609203,x,velocity,6,36,None,Finetune
0.7636471,y,velocity,6,36,None,Finetune
0.6637981,x,velocity,7,0,None,Finetune
0.68229604,y,velocity,7,0,None,Finetune
0.7443352,x,velocity,7,1,None,Finetune
0.76319635,y,velocity,7,1,None,Finetune
0.7321906,x,velocity,7,2,None,Finetune
0.7575014,y,velocity,7,2,None,Finetune
0.677274,x,velocity,7,3,None,Finetune
0.74067545,y,velocity,7,3,None,Finetune
0.73394597,x,velocity,7,4,None,Finetune
0.6687424,y,velocity,7,4,None,Finetune
0.72494924,x,velocity,7,5,None,Finetune
0.7390348,y,velocity,7,5,None,Finetune
0.74086976,x,velocity,7,6,None,Finetune
0.7217116,y,velocity,7,6,None,Finetune
0.59580386,x,velocity,7,8,None,Finetune
0.7320233,y,velocity,7,8,None,Finetune
0.62877166,x,velocity,7,9,None,Finetune
0.77975583,y,velocity,7,9,None,Finetune
0.5270414,x,velocity,7,10,None,Finetune
0.7534598,y,velocity,7,10,None,Finetune
0.63814175,x,velocity,7,11,None,Finetune
0.77179945,y,velocity,7,11,None,Finetune
0.7128558,x,velocity,7,12,None,Finetune
0.8148624,y,velocity,7,12,None,Finetune
0.68836236,x,velocity,7,13,None,Finetune
0.844077,y,velocity,7,13,None,Finetune
0.78123444,x,velocity,7,14,None,Finetune
0.8398313,y,velocity,7,14,None,Finetune
0.6927142,x,velocity,7,15,None,Finetune
0.75339514,y,velocity,7,15,None,Finetune
0.69273335,x,velocity,7,16,None,Finetune
0.74212325,y,velocity,7,16,None,Finetune
0.6952482,x,velocity,7,17,None,Finetune
0.82484186,y,velocity,7,17,None,Finetune
0.60460305,x,velocity,7,18,None,Finetune
0.7503653,y,velocity,7,18,None,Finetune
0.6689966,x,velocity,7,19,None,Finetune
0.7975259,y,velocity,7,19,None,Finetune
0.7038097,x,velocity,7,20,None,Finetune
0.7985914,y,velocity,7,20,None,Finetune
0.66967356,x,velocity,7,21,None,Finetune
0.741272,y,velocity,7,21,None,Finetune
0.7330557,x,velocity,7,22,None,Finetune
0.80210364,y,velocity,7,22,None,Finetune
0.7077566,x,velocity,7,23,None,Finetune
0.7865528,y,velocity,7,23,None,Finetune
0.7330892,x,velocity,7,24,None,Finetune
0.8221948,y,velocity,7,24,None,Finetune
0.68339014,x,velocity,7,25,None,Finetune
0.81497145,y,velocity,7,25,None,Finetune
0.72521204,x,velocity,7,26,None,Finetune
0.8040841,y,velocity,7,26,None,Finetune
0.7679292,x,velocity,7,27,None,Finetune
0.8335612,y,velocity,7,27,None,Finetune
0.71750623,x,velocity,7,28,None,Finetune
0.7789099,y,velocity,7,28,None,Finetune
0.5125077,x,velocity,7,29,None,Finetune
0.6466408,y,velocity,7,29,None,Finetune
0.712021,x,velocity,7,30,None,Finetune
0.82891893,y,velocity,7,30,None,Finetune
0.67252576,x,velocity,7,31,None,Finetune
0.83299935,y,velocity,7,31,None,Finetune
0.6279112,x,velocity,7,32,None,Finetune
0.7520146,y,velocity,7,32,None,Finetune
0.69490457,x,velocity,7,33,None,Finetune
0.777113,y,velocity,7,33,None,Finetune
0.8138171,x,velocity,7,34,None,Finetune
0.85575646,y,velocity,7,34,None,Finetune
0.72221875,x,velocity,7,35,None,Finetune
0.7676589,y,velocity,7,35,None,Finetune
0.7289543,x,velocity,7,36,None,Finetune
0.7354118,y,velocity,7,36,None,Finetune
0.67952156,x,velocity,8,0,None,Finetune
0.68325037,y,velocity,8,0,None,Finetune
0.72164345,x,velocity,8,1,None,Finetune
0.75134623,y,velocity,8,1,None,Finetune
0.74541086,x,velocity,8,2,None,Finetune
0.75488806,y,velocity,8,2,None,Finetune
0.6990078,x,velocity,8,3,None,Finetune
0.7565755,y,velocity,8,3,None,Finetune
0.73706055,x,velocity,8,4,None,Finetune
0.6617011,y,velocity,8,4,None,Finetune
0.7217517,x,velocity,8,5,None,Finetune
0.7516282,y,velocity,8,5,None,Finetune
0.7338066,x,velocity,8,6,None,Finetune
0.70464647,y,velocity,8,6,None,Finetune
0.5993656,x,velocity,8,7,None,Finetune
0.5385155,y,velocity,8,7,None,Finetune
0.65539396,x,velocity,8,9,None,Finetune
0.80837107,y,velocity,8,9,None,Finetune
0.50694835,x,velocity,8,10,None,Finetune
0.7094294,y,velocity,8,10,None,Finetune
0.68801546,x,velocity,8,11,None,Finetune
0.79770637,y,velocity,8,11,None,Finetune
0.71670383,x,velocity,8,12,None,Finetune
0.82590747,y,velocity,8,12,None,Finetune
0.7340945,x,velocity,8,13,None,Finetune
0.8664149,y,velocity,8,13,None,Finetune
0.7690045,x,velocity,8,14,None,Finetune
0.8568414,y,velocity,8,14,None,Finetune
0.6941203,x,velocity,8,15,None,Finetune
